Genome project	Gene stable ID	Caenorhabditis brenneri [WS251] gene stable ID	Homology type
caenorhabditis_elegans	WBGene00017554	WBGene00194255	ortholog_many2many
caenorhabditis_elegans	WBGene00017554	WBGene00140594	ortholog_many2many
caenorhabditis_elegans	WBGene00017555	WBGene00152932	ortholog_many2many
caenorhabditis_elegans	WBGene00017555	WBGene00156516	ortholog_many2many
caenorhabditis_elegans	WBGene00017555	WBGene00191058	ortholog_many2many
caenorhabditis_elegans	WBGene00017555	WBGene00139354	ortholog_many2many
caenorhabditis_elegans	WBGene00017555	WBGene00164822	ortholog_many2many
caenorhabditis_elegans	WBGene00017556		
caenorhabditis_elegans	WBGene00017557	WBGene00148418	ortholog_one2many
caenorhabditis_elegans	WBGene00017557	WBGene00155934	ortholog_one2many
caenorhabditis_elegans	WBGene00017559	WBGene00155252	ortholog_many2many
caenorhabditis_elegans	WBGene00017559	WBGene00153223	ortholog_many2many
caenorhabditis_elegans	WBGene00017560	WBGene00158779	ortholog_one2one
caenorhabditis_elegans	WBGene00017562	WBGene00146735	ortholog_one2many
caenorhabditis_elegans	WBGene00017562	WBGene00159363	ortholog_one2many
caenorhabditis_elegans	WBGene00017563	WBGene00190691	ortholog_one2many
caenorhabditis_elegans	WBGene00017563	WBGene00146880	ortholog_one2many
caenorhabditis_elegans	WBGene00017564		
caenorhabditis_elegans	WBGene00017565	WBGene00148824	ortholog_one2one
caenorhabditis_elegans	WBGene00017566		
caenorhabditis_elegans	WBGene00017567	WBGene00160057	ortholog_many2many
caenorhabditis_elegans	WBGene00017567	WBGene00155069	ortholog_many2many
caenorhabditis_elegans	WBGene00017568		
caenorhabditis_elegans	WBGene00017569	WBGene00158846	ortholog_one2one
caenorhabditis_elegans	WBGene00017570		
caenorhabditis_elegans	WBGene00017571	WBGene00143363	ortholog_one2one
caenorhabditis_elegans	WBGene00017573	WBGene00156086	ortholog_one2many
caenorhabditis_elegans	WBGene00017573	WBGene00140915	ortholog_one2many
caenorhabditis_elegans	WBGene00017573	WBGene00155234	ortholog_one2many
caenorhabditis_elegans	WBGene00017574	WBGene00158018	ortholog_one2one
caenorhabditis_elegans	WBGene00017576	WBGene00161386	ortholog_one2one
caenorhabditis_elegans	WBGene00017577	WBGene00157017	ortholog_one2one
caenorhabditis_elegans	WBGene00017578	WBGene00146548	ortholog_one2one
caenorhabditis_elegans	WBGene00017579		
caenorhabditis_elegans	WBGene00017580	WBGene00159346	ortholog_one2one
caenorhabditis_elegans	WBGene00017581	WBGene00140331	ortholog_one2one
caenorhabditis_elegans	WBGene00017582	WBGene00145622	ortholog_one2one
caenorhabditis_elegans	WBGene00017583	WBGene00142549	ortholog_one2many
caenorhabditis_elegans	WBGene00017583	WBGene00147073	ortholog_one2many
caenorhabditis_elegans	WBGene00017584		
caenorhabditis_elegans	WBGene00017585		
caenorhabditis_elegans	WBGene00017586		
caenorhabditis_elegans	WBGene00017587		
caenorhabditis_elegans	WBGene00017588		
caenorhabditis_elegans	WBGene00017589	WBGene00158671	ortholog_many2many
caenorhabditis_elegans	WBGene00017589	WBGene00191623	ortholog_many2many
caenorhabditis_elegans	WBGene00017590		
caenorhabditis_elegans	WBGene00017591	WBGene00142541	ortholog_one2one
caenorhabditis_elegans	WBGene00017592	WBGene00143079	ortholog_one2many
caenorhabditis_elegans	WBGene00017593		
caenorhabditis_elegans	WBGene00017594	WBGene00143079	ortholog_one2many
caenorhabditis_elegans	WBGene00017595		
caenorhabditis_elegans	WBGene00017596		
caenorhabditis_elegans	WBGene00017597	WBGene00150460	ortholog_one2many
caenorhabditis_elegans	WBGene00017597	WBGene00148707	ortholog_one2many
caenorhabditis_elegans	WBGene00017598	WBGene00143536	ortholog_one2many
caenorhabditis_elegans	WBGene00017598	WBGene00145235	ortholog_one2many
caenorhabditis_elegans	WBGene00017598	WBGene00150077	ortholog_one2many
caenorhabditis_elegans	WBGene00017598	WBGene00159207	ortholog_one2many
caenorhabditis_elegans	WBGene00017598	WBGene00141998	ortholog_one2many
caenorhabditis_elegans	WBGene00017598	WBGene00148576	ortholog_one2many
caenorhabditis_elegans	WBGene00017599		
caenorhabditis_elegans	WBGene00017600		
caenorhabditis_elegans	WBGene00017601		
caenorhabditis_elegans	WBGene00017602		
caenorhabditis_elegans	WBGene00017603		
caenorhabditis_elegans	WBGene00017604		
caenorhabditis_elegans	WBGene00017605	WBGene00159922	ortholog_one2many
caenorhabditis_elegans	WBGene00017605	WBGene00158117	ortholog_one2many
caenorhabditis_elegans	WBGene00017606		
caenorhabditis_elegans	WBGene00017607		
caenorhabditis_elegans	WBGene00017608	WBGene00154156	ortholog_one2many
caenorhabditis_elegans	WBGene00017608	WBGene00159649	ortholog_one2many
caenorhabditis_elegans	WBGene00017609		
caenorhabditis_elegans	WBGene00017610	WBGene00148346	ortholog_one2many
caenorhabditis_elegans	WBGene00017610	WBGene00146264	ortholog_one2many
caenorhabditis_elegans	WBGene00017610	WBGene00140833	ortholog_one2many
caenorhabditis_elegans	WBGene00017611		
caenorhabditis_elegans	WBGene00017612		
caenorhabditis_elegans	WBGene00017613	WBGene00156157	ortholog_one2many
caenorhabditis_elegans	WBGene00017614		
caenorhabditis_elegans	WBGene00017615	WBGene00163383	ortholog_one2one
caenorhabditis_elegans	WBGene00017616	WBGene00152326	ortholog_one2one
caenorhabditis_elegans	WBGene00017618	WBGene00147847	ortholog_one2many
caenorhabditis_elegans	WBGene00017618	WBGene00140348	ortholog_one2many
caenorhabditis_elegans	WBGene00017619		
caenorhabditis_elegans	WBGene00017620	WBGene00143435	ortholog_one2one
caenorhabditis_elegans	WBGene00017621	WBGene00140416	ortholog_one2one
caenorhabditis_elegans	WBGene00017625	WBGene00157551	ortholog_one2one
caenorhabditis_elegans	WBGene00017627		
caenorhabditis_elegans	WBGene00017628	WBGene00138764	ortholog_one2one
caenorhabditis_elegans	WBGene00017629		
caenorhabditis_elegans	WBGene00017630		
caenorhabditis_elegans	WBGene00017631		
caenorhabditis_elegans	WBGene00017632		
caenorhabditis_elegans	WBGene00017633	WBGene00194724	ortholog_one2one
caenorhabditis_elegans	WBGene00017634	WBGene00193000	ortholog_one2many
caenorhabditis_elegans	WBGene00017634	WBGene00145326	ortholog_one2many
caenorhabditis_elegans	WBGene00017635	WBGene00159528	ortholog_one2many
caenorhabditis_elegans	WBGene00017635	WBGene00148623	ortholog_one2many
caenorhabditis_elegans	WBGene00017636	WBGene00153247	ortholog_one2many
caenorhabditis_elegans	WBGene00017636	WBGene00140624	ortholog_one2many
caenorhabditis_elegans	WBGene00017637	WBGene00152426	ortholog_one2one
caenorhabditis_elegans	WBGene00017638	WBGene00146148	ortholog_one2one
caenorhabditis_elegans	WBGene00017639	WBGene00157829	ortholog_one2many
caenorhabditis_elegans	WBGene00017639	WBGene00157033	ortholog_one2many
caenorhabditis_elegans	WBGene00017640	WBGene00143296	ortholog_one2many
caenorhabditis_elegans	WBGene00017640	WBGene00154212	ortholog_one2many
caenorhabditis_elegans	WBGene00017641	WBGene00191961	ortholog_one2many
caenorhabditis_elegans	WBGene00017641	WBGene00191584	ortholog_one2many
caenorhabditis_elegans	WBGene00017641	WBGene00157211	ortholog_one2many
caenorhabditis_elegans	WBGene00017642	WBGene00139440	ortholog_one2many
caenorhabditis_elegans	WBGene00017642	WBGene00193764	ortholog_one2many
caenorhabditis_elegans	WBGene00017643	WBGene00148138	ortholog_one2many
caenorhabditis_elegans	WBGene00017643	WBGene00149435	ortholog_one2many
caenorhabditis_elegans	WBGene00017644	WBGene00152464	ortholog_one2many
caenorhabditis_elegans	WBGene00017644	WBGene00156164	ortholog_one2many
caenorhabditis_elegans	WBGene00017645	WBGene00190736	ortholog_one2many
caenorhabditis_elegans	WBGene00017645	WBGene00153551	ortholog_one2many
caenorhabditis_elegans	WBGene00017646	WBGene00151667	ortholog_one2one
caenorhabditis_elegans	WBGene00017647	WBGene00150636	ortholog_one2one
caenorhabditis_elegans	WBGene00017648	WBGene00164637	ortholog_one2many
caenorhabditis_elegans	WBGene00017648	WBGene00155251	ortholog_one2many
caenorhabditis_elegans	WBGene00017650	WBGene00145606	ortholog_one2many
caenorhabditis_elegans	WBGene00017650	WBGene00143404	ortholog_one2many
caenorhabditis_elegans	WBGene00017651	WBGene00140044	ortholog_one2one
caenorhabditis_elegans	WBGene00017652		
caenorhabditis_elegans	WBGene00017653	WBGene00146622	ortholog_one2many
caenorhabditis_elegans	WBGene00017653	WBGene00146820	ortholog_one2many
caenorhabditis_elegans	WBGene00017654	WBGene00148721	ortholog_one2many
caenorhabditis_elegans	WBGene00017654	WBGene00139865	ortholog_one2many
caenorhabditis_elegans	WBGene00017654	WBGene00149061	ortholog_one2many
caenorhabditis_elegans	WBGene00017655		
caenorhabditis_elegans	WBGene00017656	WBGene00161332	ortholog_one2one
caenorhabditis_elegans	WBGene00017657	WBGene00193996	ortholog_one2one
caenorhabditis_elegans	WBGene00017658	WBGene00149259	ortholog_one2one
caenorhabditis_elegans	WBGene00017659	WBGene00191583	ortholog_one2one
caenorhabditis_elegans	WBGene00017660	WBGene00141850	ortholog_one2one
caenorhabditis_elegans	WBGene00017661	WBGene00191410	ortholog_one2one
caenorhabditis_elegans	WBGene00017662		
caenorhabditis_elegans	WBGene00017663	WBGene00150928	ortholog_one2many
caenorhabditis_elegans	WBGene00017663	WBGene00190092	ortholog_one2many
caenorhabditis_elegans	WBGene00017664	WBGene00151949	ortholog_one2one
caenorhabditis_elegans	WBGene00017666	WBGene00148158	ortholog_one2one
caenorhabditis_elegans	WBGene00017667	WBGene00152866	ortholog_one2one
caenorhabditis_elegans	WBGene00017668		
caenorhabditis_elegans	WBGene00017670		
caenorhabditis_elegans	WBGene00017671	WBGene00149580	ortholog_one2many
caenorhabditis_elegans	WBGene00017671	WBGene00152256	ortholog_one2many
caenorhabditis_elegans	WBGene00017672	WBGene00191865	ortholog_one2many
caenorhabditis_elegans	WBGene00017672	WBGene00191945	ortholog_one2many
caenorhabditis_elegans	WBGene00017672	WBGene00193170	ortholog_one2many
caenorhabditis_elegans	WBGene00017672	WBGene00191919	ortholog_one2many
caenorhabditis_elegans	WBGene00017673	WBGene00192971	ortholog_one2many
caenorhabditis_elegans	WBGene00017674	WBGene00146921	ortholog_one2many
caenorhabditis_elegans	WBGene00017674	WBGene00164036	ortholog_one2many
caenorhabditis_elegans	WBGene00017675	WBGene00140253	ortholog_one2many
caenorhabditis_elegans	WBGene00017675	WBGene00139538	ortholog_one2many
caenorhabditis_elegans	WBGene00017676	WBGene00161214	ortholog_one2many
caenorhabditis_elegans	WBGene00017676	WBGene00144233	ortholog_one2many
caenorhabditis_elegans	WBGene00017678		
caenorhabditis_elegans	WBGene00017679	WBGene00194200	ortholog_one2many
caenorhabditis_elegans	WBGene00017679	WBGene00160984	ortholog_one2many
caenorhabditis_elegans	WBGene00017681	WBGene00138793	ortholog_one2many
caenorhabditis_elegans	WBGene00017681	WBGene00192436	ortholog_one2many
caenorhabditis_elegans	WBGene00017683	WBGene00148925	ortholog_one2one
caenorhabditis_elegans	WBGene00017684		
caenorhabditis_elegans	WBGene00017685		
caenorhabditis_elegans	WBGene00017686	WBGene00148413	ortholog_one2one
caenorhabditis_elegans	WBGene00017687	WBGene00162694	ortholog_one2one
caenorhabditis_elegans	WBGene00017688	WBGene00161345	ortholog_one2one
caenorhabditis_elegans	WBGene00017690	WBGene00155316	ortholog_one2one
caenorhabditis_elegans	WBGene00017691	WBGene00144544	ortholog_one2one
caenorhabditis_elegans	WBGene00017692	WBGene00156192	ortholog_one2one
caenorhabditis_elegans	WBGene00017693	WBGene00141020	ortholog_one2one
caenorhabditis_elegans	WBGene00017694	WBGene00150889	ortholog_one2many
caenorhabditis_elegans	WBGene00017694	WBGene00141039	ortholog_one2many
caenorhabditis_elegans	WBGene00017694	WBGene00143949	ortholog_one2many
caenorhabditis_elegans	WBGene00017695	WBGene00139154	ortholog_one2one
caenorhabditis_elegans	WBGene00017696	WBGene00162224	ortholog_one2one
caenorhabditis_elegans	WBGene00017698	WBGene00156300	ortholog_one2one
caenorhabditis_elegans	WBGene00017699	WBGene00164305	ortholog_one2one
caenorhabditis_elegans	WBGene00017700	WBGene00146595	ortholog_one2one
caenorhabditis_elegans	WBGene00017701		
caenorhabditis_elegans	WBGene00017702	WBGene00191559	ortholog_one2one
caenorhabditis_elegans	WBGene00017703	WBGene00190666	ortholog_one2many
caenorhabditis_elegans	WBGene00017704		
caenorhabditis_elegans	WBGene00017705	WBGene00145322	ortholog_one2many
caenorhabditis_elegans	WBGene00017706		
caenorhabditis_elegans	WBGene00017707		
caenorhabditis_elegans	WBGene00017708		
caenorhabditis_elegans	WBGene00017709	WBGene00161644	ortholog_one2many
caenorhabditis_elegans	WBGene00017710	WBGene00161644	ortholog_one2many
caenorhabditis_elegans	WBGene00017711		
caenorhabditis_elegans	WBGene00017712	WBGene00154051	ortholog_one2many
caenorhabditis_elegans	WBGene00017713		
caenorhabditis_elegans	WBGene00017714	WBGene00161172	ortholog_many2many
caenorhabditis_elegans	WBGene00017714	WBGene00142661	ortholog_many2many
caenorhabditis_elegans	WBGene00017715	WBGene00147064	ortholog_one2one
caenorhabditis_elegans	WBGene00017716	WBGene00157153	ortholog_one2one
caenorhabditis_elegans	WBGene00017717		
caenorhabditis_elegans	WBGene00017718	WBGene00146649	ortholog_one2one
caenorhabditis_elegans	WBGene00017719	WBGene00156940	ortholog_one2many
caenorhabditis_elegans	WBGene00017719	WBGene00161825	ortholog_one2many
caenorhabditis_elegans	WBGene00017720		
caenorhabditis_elegans	WBGene00017721		
caenorhabditis_elegans	WBGene00017722		
caenorhabditis_elegans	WBGene00017723		
caenorhabditis_elegans	WBGene00017724	WBGene00161896	ortholog_one2many
caenorhabditis_elegans	WBGene00017724	WBGene00190941	ortholog_one2many
caenorhabditis_elegans	WBGene00017725		
caenorhabditis_elegans	WBGene00017726		
caenorhabditis_elegans	WBGene00017727		
caenorhabditis_elegans	WBGene00017730	WBGene00153782	ortholog_many2many
caenorhabditis_elegans	WBGene00017730	WBGene00151983	ortholog_many2many
caenorhabditis_elegans	WBGene00017732		
caenorhabditis_elegans	WBGene00017733		
caenorhabditis_elegans	WBGene00017734	WBGene00148265	ortholog_one2one
caenorhabditis_elegans	WBGene00017735		
caenorhabditis_elegans	WBGene00017736	WBGene00193356	ortholog_many2many
caenorhabditis_elegans	WBGene00017736	WBGene00144682	ortholog_many2many
caenorhabditis_elegans	WBGene00017737	WBGene00191576	ortholog_one2one
caenorhabditis_elegans	WBGene00017738		
caenorhabditis_elegans	WBGene00017741		
caenorhabditis_elegans	WBGene00017742	WBGene00146485	ortholog_one2one
caenorhabditis_elegans	WBGene00017743	WBGene00146557	ortholog_one2one
caenorhabditis_elegans	WBGene00017744	WBGene00154131	ortholog_one2one
caenorhabditis_elegans	WBGene00017745	WBGene00156835	ortholog_one2one
caenorhabditis_elegans	WBGene00017746	WBGene00148770	ortholog_one2one
caenorhabditis_elegans	WBGene00017747		
caenorhabditis_elegans	WBGene00017748		
caenorhabditis_elegans	WBGene00017749	WBGene00142597	ortholog_one2one
caenorhabditis_elegans	WBGene00017750		
caenorhabditis_elegans	WBGene00017751	WBGene00145212	ortholog_one2one
caenorhabditis_elegans	WBGene00017752	WBGene00138972	ortholog_one2one
caenorhabditis_elegans	WBGene00017754	WBGene00145285	ortholog_one2one
caenorhabditis_elegans	WBGene00017755		
caenorhabditis_elegans	WBGene00017756		
caenorhabditis_elegans	WBGene00017757	WBGene00161142	ortholog_one2one
caenorhabditis_elegans	WBGene00017758	WBGene00148769	ortholog_one2one
caenorhabditis_elegans	WBGene00017759	WBGene00148270	ortholog_one2one
caenorhabditis_elegans	WBGene00017760	WBGene00141731	ortholog_one2one
caenorhabditis_elegans	WBGene00017761	WBGene00158796	ortholog_one2one
caenorhabditis_elegans	WBGene00017762	WBGene00140867	ortholog_one2one
caenorhabditis_elegans	WBGene00017763	WBGene00143836	ortholog_one2one
caenorhabditis_elegans	WBGene00017764	WBGene00141001	ortholog_one2many
caenorhabditis_elegans	WBGene00017764	WBGene00141101	ortholog_one2many
caenorhabditis_elegans	WBGene00017765	WBGene00148056	ortholog_one2one
caenorhabditis_elegans	WBGene00017766	WBGene00163157	ortholog_one2one
caenorhabditis_elegans	WBGene00017767	WBGene00156593	ortholog_one2one
caenorhabditis_elegans	WBGene00017768	WBGene00140850	ortholog_one2one
caenorhabditis_elegans	WBGene00017769	WBGene00150094	ortholog_one2one
caenorhabditis_elegans	WBGene00017770	WBGene00161248	ortholog_one2one
caenorhabditis_elegans	WBGene00017771	WBGene00158782	ortholog_one2one
caenorhabditis_elegans	WBGene00017772	WBGene00160336	ortholog_one2one
caenorhabditis_elegans	WBGene00017773	WBGene00190196	ortholog_one2one
caenorhabditis_elegans	WBGene00017774	WBGene00154934	ortholog_one2one
caenorhabditis_elegans	WBGene00017775	WBGene00139575	ortholog_one2one
caenorhabditis_elegans	WBGene00017776	WBGene00190795	ortholog_one2one
caenorhabditis_elegans	WBGene00017777	WBGene00157524	ortholog_one2one
caenorhabditis_elegans	WBGene00017778	WBGene00147529	ortholog_one2one
caenorhabditis_elegans	WBGene00017779	WBGene00192019	ortholog_one2one
caenorhabditis_elegans	WBGene00017780	WBGene00194334	ortholog_one2one
caenorhabditis_elegans	WBGene00017781	WBGene00193426	ortholog_one2one
caenorhabditis_elegans	WBGene00017782	WBGene00151710	ortholog_one2one
caenorhabditis_elegans	WBGene00017783		
caenorhabditis_elegans	WBGene00017784	WBGene00139372	ortholog_one2one
caenorhabditis_elegans	WBGene00017785	WBGene00150261	ortholog_one2one
caenorhabditis_elegans	WBGene00017786	WBGene00190419	ortholog_many2many
caenorhabditis_elegans	WBGene00017786	WBGene00158126	ortholog_many2many
caenorhabditis_elegans	WBGene00017787	WBGene00159098	ortholog_one2many
caenorhabditis_elegans	WBGene00017788	WBGene00151613	ortholog_one2one
caenorhabditis_elegans	WBGene00017789	WBGene00155614	ortholog_one2one
caenorhabditis_elegans	WBGene00017790		
caenorhabditis_elegans	WBGene00017791	WBGene00159804	ortholog_one2one
caenorhabditis_elegans	WBGene00017792	WBGene00150549	ortholog_one2one
caenorhabditis_elegans	WBGene00017794	WBGene00140208	ortholog_one2one
caenorhabditis_elegans	WBGene00017795	WBGene00156350	ortholog_one2many
caenorhabditis_elegans	WBGene00017795	WBGene00144404	ortholog_one2many
caenorhabditis_elegans	WBGene00017796	WBGene00192208	ortholog_one2many
caenorhabditis_elegans	WBGene00017796	WBGene00163480	ortholog_one2many
caenorhabditis_elegans	WBGene00017796	WBGene00152607	ortholog_one2many
caenorhabditis_elegans	WBGene00017797	WBGene00191020	ortholog_one2many
caenorhabditis_elegans	WBGene00017797	WBGene00147124	ortholog_one2many
caenorhabditis_elegans	WBGene00017798	WBGene00162678	ortholog_one2many
caenorhabditis_elegans	WBGene00017798	WBGene00194112	ortholog_one2many
caenorhabditis_elegans	WBGene00017799	WBGene00164864	ortholog_one2many
caenorhabditis_elegans	WBGene00017799	WBGene00163476	ortholog_one2many
caenorhabditis_elegans	WBGene00017800	WBGene00144665	ortholog_one2one
caenorhabditis_elegans	WBGene00017801	WBGene00145172	ortholog_one2many
caenorhabditis_elegans	WBGene00017801	WBGene00154033	ortholog_one2many
caenorhabditis_elegans	WBGene00017802	WBGene00151154	ortholog_one2many
caenorhabditis_elegans	WBGene00017802	WBGene00161027	ortholog_one2many
caenorhabditis_elegans	WBGene00017803	WBGene00155854	ortholog_one2many
caenorhabditis_elegans	WBGene00017804	WBGene00155146	ortholog_one2one
caenorhabditis_elegans	WBGene00017805		
caenorhabditis_elegans	WBGene00017806	WBGene00154642	ortholog_one2one
caenorhabditis_elegans	WBGene00017807	WBGene00161434	ortholog_one2one
caenorhabditis_elegans	WBGene00017808		
caenorhabditis_elegans	WBGene00017809		
caenorhabditis_elegans	WBGene00017810	WBGene00190867	ortholog_one2one
caenorhabditis_elegans	WBGene00017811	WBGene00141170	ortholog_one2many
caenorhabditis_elegans	WBGene00017812	WBGene00141170	ortholog_one2many
caenorhabditis_elegans	WBGene00017813	WBGene00158343	ortholog_one2one
caenorhabditis_elegans	WBGene00017814	WBGene00160989	ortholog_one2one
caenorhabditis_elegans	WBGene00017815	WBGene00160719	ortholog_one2one
caenorhabditis_elegans	WBGene00017816	WBGene00152498	ortholog_one2one
caenorhabditis_elegans	WBGene00017817		
caenorhabditis_elegans	WBGene00017818	WBGene00158471	ortholog_one2one
caenorhabditis_elegans	WBGene00017819	WBGene00138767	ortholog_one2many
caenorhabditis_elegans	WBGene00017819	WBGene00139981	ortholog_one2many
caenorhabditis_elegans	WBGene00017821		
caenorhabditis_elegans	WBGene00017822	WBGene00157837	ortholog_one2many
caenorhabditis_elegans	WBGene00017823		
caenorhabditis_elegans	WBGene00017824	WBGene00157837	ortholog_one2many
caenorhabditis_elegans	WBGene00017825	WBGene00159398	ortholog_one2one
caenorhabditis_elegans	WBGene00017826	WBGene00159815	ortholog_one2one
caenorhabditis_elegans	WBGene00017827	WBGene00153079	ortholog_one2one
caenorhabditis_elegans	WBGene00017828	WBGene00150819	ortholog_one2one
caenorhabditis_elegans	WBGene00017829	WBGene00219339	ortholog_one2one
caenorhabditis_elegans	WBGene00017830	WBGene00150953	ortholog_one2one
caenorhabditis_elegans	WBGene00017831	WBGene00162527	ortholog_one2one
caenorhabditis_elegans	WBGene00017832	WBGene00156344	ortholog_one2one
caenorhabditis_elegans	WBGene00017833		
caenorhabditis_elegans	WBGene00017834	WBGene00146744	ortholog_one2many
caenorhabditis_elegans	WBGene00017834	WBGene00151007	ortholog_one2many
caenorhabditis_elegans	WBGene00017835	WBGene00150704	ortholog_one2one
caenorhabditis_elegans	WBGene00017836	WBGene00164595	ortholog_one2many
caenorhabditis_elegans	WBGene00017836	WBGene00152996	ortholog_one2many
caenorhabditis_elegans	WBGene00017837	WBGene00160613	ortholog_one2many
caenorhabditis_elegans	WBGene00017837	WBGene00162785	ortholog_one2many
caenorhabditis_elegans	WBGene00017838	WBGene00164531	ortholog_one2one
caenorhabditis_elegans	WBGene00017839	WBGene00193979	ortholog_one2many
caenorhabditis_elegans	WBGene00017839	WBGene00163406	ortholog_one2many
caenorhabditis_elegans	WBGene00017840	WBGene00190935	ortholog_one2many
caenorhabditis_elegans	WBGene00017840	WBGene00147551	ortholog_one2many
caenorhabditis_elegans	WBGene00017841	WBGene00143717	ortholog_one2many
caenorhabditis_elegans	WBGene00017841	WBGene00155986	ortholog_one2many
caenorhabditis_elegans	WBGene00017842	WBGene00162553	ortholog_one2many
caenorhabditis_elegans	WBGene00017842	WBGene00155050	ortholog_one2many
caenorhabditis_elegans	WBGene00017843		
caenorhabditis_elegans	WBGene00017845	WBGene00156175	ortholog_many2many
caenorhabditis_elegans	WBGene00017845	WBGene00146032	ortholog_many2many
caenorhabditis_elegans	WBGene00017845	WBGene00164735	ortholog_many2many
caenorhabditis_elegans	WBGene00017848		
caenorhabditis_elegans	WBGene00017850	WBGene00139712	ortholog_one2one
caenorhabditis_elegans	WBGene00017851	WBGene00147005	ortholog_many2many
caenorhabditis_elegans	WBGene00017851	WBGene00161572	ortholog_many2many
caenorhabditis_elegans	WBGene00017852	WBGene00143765	ortholog_one2one
caenorhabditis_elegans	WBGene00017853		
caenorhabditis_elegans	WBGene00017854		
caenorhabditis_elegans	WBGene00017855	WBGene00158342	ortholog_one2one
caenorhabditis_elegans	WBGene00017858	WBGene00191040	ortholog_one2one
caenorhabditis_elegans	WBGene00017860		
caenorhabditis_elegans	WBGene00017861	WBGene00163603	ortholog_one2one
caenorhabditis_elegans	WBGene00017862		
caenorhabditis_elegans	WBGene00017863		
caenorhabditis_elegans	WBGene00017864	WBGene00160183	ortholog_one2many
caenorhabditis_elegans	WBGene00017864	WBGene00162486	ortholog_one2many
caenorhabditis_elegans	WBGene00017865		
caenorhabditis_elegans	WBGene00017866	WBGene00192107	ortholog_one2one
caenorhabditis_elegans	WBGene00017867	WBGene00191951	ortholog_one2many
caenorhabditis_elegans	WBGene00017867	WBGene00164641	ortholog_one2many
caenorhabditis_elegans	WBGene00017868	WBGene00190104	ortholog_one2many
caenorhabditis_elegans	WBGene00017868	WBGene00148933	ortholog_one2many
caenorhabditis_elegans	WBGene00017869	WBGene00143926	ortholog_one2many
caenorhabditis_elegans	WBGene00017870		
caenorhabditis_elegans	WBGene00017871		
caenorhabditis_elegans	WBGene00017872		
caenorhabditis_elegans	WBGene00017873		
caenorhabditis_elegans	WBGene00017874	WBGene00149644	ortholog_one2many
caenorhabditis_elegans	WBGene00017874	WBGene00152263	ortholog_one2many
caenorhabditis_elegans	WBGene00017875		
caenorhabditis_elegans	WBGene00017876		
caenorhabditis_elegans	WBGene00017877	WBGene00149222	ortholog_one2many
caenorhabditis_elegans	WBGene00017878	WBGene00139885	ortholog_one2one
caenorhabditis_elegans	WBGene00017879	WBGene00148559	ortholog_one2many
caenorhabditis_elegans	WBGene00017879	WBGene00219457	ortholog_one2many
caenorhabditis_elegans	WBGene00017880	WBGene00162193	ortholog_one2one
caenorhabditis_elegans	WBGene00017881	WBGene00160366	ortholog_one2one
caenorhabditis_elegans	WBGene00017885	WBGene00190735	ortholog_one2many
caenorhabditis_elegans	WBGene00017885	WBGene00141928	ortholog_one2many
caenorhabditis_elegans	WBGene00017886	WBGene00194320	ortholog_one2many
caenorhabditis_elegans	WBGene00017886	WBGene00160126	ortholog_one2many
caenorhabditis_elegans	WBGene00017887	WBGene00151508	ortholog_one2many
caenorhabditis_elegans	WBGene00017887	WBGene00162396	ortholog_one2many
caenorhabditis_elegans	WBGene00017888	WBGene00191268	ortholog_one2many
caenorhabditis_elegans	WBGene00017888	WBGene00158913	ortholog_one2many
caenorhabditis_elegans	WBGene00017889	WBGene00148262	ortholog_one2many
caenorhabditis_elegans	WBGene00017889	WBGene00142234	ortholog_one2many
caenorhabditis_elegans	WBGene00017889	WBGene00158294	ortholog_one2many
caenorhabditis_elegans	WBGene00017889	WBGene00152322	ortholog_one2many
caenorhabditis_elegans	WBGene00017890		
caenorhabditis_elegans	WBGene00017891	WBGene00155110	ortholog_one2one
caenorhabditis_elegans	WBGene00017892	WBGene00156719	ortholog_one2many
caenorhabditis_elegans	WBGene00017893	WBGene00145608	ortholog_one2one
caenorhabditis_elegans	WBGene00017894		
caenorhabditis_elegans	WBGene00017895	WBGene00140861	ortholog_one2many
caenorhabditis_elegans	WBGene00017895	WBGene00139028	ortholog_one2many
caenorhabditis_elegans	WBGene00017896		
caenorhabditis_elegans	WBGene00017898	WBGene00159991	ortholog_one2one
caenorhabditis_elegans	WBGene00017899		
caenorhabditis_elegans	WBGene00017900	WBGene00192672	ortholog_one2one
caenorhabditis_elegans	WBGene00017901	WBGene00139161	ortholog_one2one
caenorhabditis_elegans	WBGene00017902	WBGene00156480	ortholog_one2one
caenorhabditis_elegans	WBGene00017904	WBGene00154471	ortholog_one2one
caenorhabditis_elegans	WBGene00017905		
caenorhabditis_elegans	WBGene00017906	WBGene00155528	ortholog_one2one
caenorhabditis_elegans	WBGene00017907		
caenorhabditis_elegans	WBGene00017908	WBGene00162375	ortholog_one2one
caenorhabditis_elegans	WBGene00017909	WBGene00140773	ortholog_one2many
caenorhabditis_elegans	WBGene00017909	WBGene00153892	ortholog_one2many
caenorhabditis_elegans	WBGene00017910	WBGene00154624	ortholog_one2one
caenorhabditis_elegans	WBGene00017911		
caenorhabditis_elegans	WBGene00017912		
caenorhabditis_elegans	WBGene00017913		
caenorhabditis_elegans	WBGene00017914	WBGene00140220	ortholog_one2many
caenorhabditis_elegans	WBGene00017914	WBGene00164622	ortholog_one2many
caenorhabditis_elegans	WBGene00017915		
caenorhabditis_elegans	WBGene00017916	WBGene00139290	ortholog_one2one
