Genome project	Gene stable ID	Caenorhabditis briggsae [WS251] gene stable ID	Homology type
caenorhabditis_brenneri	WBGene00193876	WBGene00033130	ortholog_one2many
caenorhabditis_brenneri	WBGene00193877	WBGene00025752	ortholog_one2many
caenorhabditis_brenneri	WBGene00193878		
caenorhabditis_brenneri	WBGene00193879	WBGene00039280	ortholog_one2many
caenorhabditis_brenneri	WBGene00193880	WBGene00026218	ortholog_one2one
caenorhabditis_brenneri	WBGene00193881		
caenorhabditis_brenneri	WBGene00193882		
caenorhabditis_brenneri	WBGene00193883		
caenorhabditis_brenneri	WBGene00193884	WBGene00030985	ortholog_one2many
caenorhabditis_brenneri	WBGene00193885		
caenorhabditis_brenneri	WBGene00193886		
caenorhabditis_brenneri	WBGene00193887	WBGene00026062	ortholog_one2many
caenorhabditis_brenneri	WBGene00193888		
caenorhabditis_brenneri	WBGene00193889	WBGene00025226	ortholog_one2one
caenorhabditis_brenneri	WBGene00193890	WBGene00040815	ortholog_one2many
caenorhabditis_brenneri	WBGene00193891		
caenorhabditis_brenneri	WBGene00193892	WBGene00025355	ortholog_one2many
caenorhabditis_brenneri	WBGene00193893		
caenorhabditis_brenneri	WBGene00193894		
caenorhabditis_brenneri	WBGene00193895		
caenorhabditis_brenneri	WBGene00193896	WBGene00026940	ortholog_one2one
caenorhabditis_brenneri	WBGene00193897		
caenorhabditis_brenneri	WBGene00193898		
caenorhabditis_brenneri	WBGene00193899		
caenorhabditis_brenneri	WBGene00193900	WBGene00038871	ortholog_one2one
caenorhabditis_brenneri	WBGene00193901		
caenorhabditis_brenneri	WBGene00193902	WBGene00033425	ortholog_one2many
caenorhabditis_brenneri	WBGene00193903	WBGene00033903	ortholog_one2many
caenorhabditis_brenneri	WBGene00193904	WBGene00041180	ortholog_one2many
caenorhabditis_brenneri	WBGene00193905	WBGene00038017	ortholog_one2one
caenorhabditis_brenneri	WBGene00193906		
caenorhabditis_brenneri	WBGene00193907	WBGene00027261	ortholog_one2many
caenorhabditis_brenneri	WBGene00193908		
caenorhabditis_brenneri	WBGene00193909	WBGene00030965	ortholog_one2one
caenorhabditis_brenneri	WBGene00193910	WBGene00029149	ortholog_one2one
caenorhabditis_brenneri	WBGene00193911	WBGene00033508	ortholog_one2many
caenorhabditis_brenneri	WBGene00193912	WBGene00038505	ortholog_one2many
caenorhabditis_brenneri	WBGene00193913	WBGene00031303	ortholog_one2one
caenorhabditis_brenneri	WBGene00193914		
caenorhabditis_brenneri	WBGene00193915		
caenorhabditis_brenneri	WBGene00193916	WBGene00027992	ortholog_one2one
caenorhabditis_brenneri	WBGene00193917	WBGene00040923	ortholog_one2one
caenorhabditis_brenneri	WBGene00193918	WBGene00029907	ortholog_one2many
caenorhabditis_brenneri	WBGene00193919		
caenorhabditis_brenneri	WBGene00193920	WBGene00038555	ortholog_one2many
caenorhabditis_brenneri	WBGene00193921	WBGene00036383	ortholog_one2many
caenorhabditis_brenneri	WBGene00193922		
caenorhabditis_brenneri	WBGene00193923	WBGene00036160	ortholog_one2one
caenorhabditis_brenneri	WBGene00193924	WBGene00033345	ortholog_one2many
caenorhabditis_brenneri	WBGene00193925	WBGene00040886	ortholog_one2many
caenorhabditis_brenneri	WBGene00193926	WBGene00036834	ortholog_one2many
caenorhabditis_brenneri	WBGene00193927	WBGene00037219	ortholog_one2many
caenorhabditis_brenneri	WBGene00193928	WBGene00033379	ortholog_one2many
caenorhabditis_brenneri	WBGene00193929	WBGene00024065	ortholog_one2one
caenorhabditis_brenneri	WBGene00193930	WBGene00028166	ortholog_one2many
caenorhabditis_brenneri	WBGene00193931		
caenorhabditis_brenneri	WBGene00193932	WBGene00030314	ortholog_one2many
caenorhabditis_brenneri	WBGene00193933	WBGene00032680	ortholog_one2one
caenorhabditis_brenneri	WBGene00193934		
caenorhabditis_brenneri	WBGene00193935		
caenorhabditis_brenneri	WBGene00193936	WBGene00024351	ortholog_one2many
caenorhabditis_brenneri	WBGene00193937	WBGene00026863	ortholog_one2many
caenorhabditis_brenneri	WBGene00193938	WBGene00030069	ortholog_one2many
caenorhabditis_brenneri	WBGene00193939		
caenorhabditis_brenneri	WBGene00193940		
caenorhabditis_brenneri	WBGene00193941	WBGene00038879	ortholog_one2many
caenorhabditis_brenneri	WBGene00193942	WBGene00035283	ortholog_one2many
caenorhabditis_brenneri	WBGene00193943		
caenorhabditis_brenneri	WBGene00193944	WBGene00032465	ortholog_one2many
caenorhabditis_brenneri	WBGene00193945	WBGene00028725	ortholog_one2many
caenorhabditis_brenneri	WBGene00193946		
caenorhabditis_brenneri	WBGene00193947		
caenorhabditis_brenneri	WBGene00193948	WBGene00025670	ortholog_one2one
caenorhabditis_brenneri	WBGene00193949		
caenorhabditis_brenneri	WBGene00193950		
caenorhabditis_brenneri	WBGene00193951	WBGene00038679	ortholog_one2many
caenorhabditis_brenneri	WBGene00193952	WBGene00040168	ortholog_one2many
caenorhabditis_brenneri	WBGene00193953	WBGene00032766	ortholog_one2many
caenorhabditis_brenneri	WBGene00193954		
caenorhabditis_brenneri	WBGene00193955	WBGene00033934	ortholog_one2many
caenorhabditis_brenneri	WBGene00193956		
caenorhabditis_brenneri	WBGene00193957	WBGene00025843	ortholog_one2many
caenorhabditis_brenneri	WBGene00193958	WBGene00038267	ortholog_one2one
caenorhabditis_brenneri	WBGene00193959		
caenorhabditis_brenneri	WBGene00193960		
caenorhabditis_brenneri	WBGene00193961	WBGene00030203	ortholog_one2one
caenorhabditis_brenneri	WBGene00193962		
caenorhabditis_brenneri	WBGene00193963	WBGene00029730	ortholog_one2one
caenorhabditis_brenneri	WBGene00193964	WBGene00026674	ortholog_one2one
caenorhabditis_brenneri	WBGene00193965	WBGene00025808	ortholog_one2many
caenorhabditis_brenneri	WBGene00193966		
caenorhabditis_brenneri	WBGene00193967	WBGene00034290	ortholog_one2one
caenorhabditis_brenneri	WBGene00193968	WBGene00039610	ortholog_one2many
caenorhabditis_brenneri	WBGene00193969	WBGene00024946	ortholog_one2many
caenorhabditis_brenneri	WBGene00193970		
caenorhabditis_brenneri	WBGene00193971	WBGene00030814	ortholog_one2many
caenorhabditis_brenneri	WBGene00193972		
caenorhabditis_brenneri	WBGene00193973		
caenorhabditis_brenneri	WBGene00193974	WBGene00038493	ortholog_one2many
caenorhabditis_brenneri	WBGene00193975		
caenorhabditis_brenneri	WBGene00193976		
caenorhabditis_brenneri	WBGene00193977		
caenorhabditis_brenneri	WBGene00193978		
caenorhabditis_brenneri	WBGene00193979		
caenorhabditis_brenneri	WBGene00193980		
caenorhabditis_brenneri	WBGene00193982		
caenorhabditis_brenneri	WBGene00193983	WBGene00025529	ortholog_one2many
caenorhabditis_brenneri	WBGene00193984	WBGene00028365	ortholog_one2many
caenorhabditis_brenneri	WBGene00193985		
caenorhabditis_brenneri	WBGene00193986		
caenorhabditis_brenneri	WBGene00193987		
caenorhabditis_brenneri	WBGene00193988	WBGene00039969	ortholog_one2one
caenorhabditis_brenneri	WBGene00193989	WBGene00025962	ortholog_one2one
caenorhabditis_brenneri	WBGene00193990		
caenorhabditis_brenneri	WBGene00193991	WBGene00032918	ortholog_one2many
caenorhabditis_brenneri	WBGene00193992		
caenorhabditis_brenneri	WBGene00193993	WBGene00040526	ortholog_one2many
caenorhabditis_brenneri	WBGene00193993	WBGene00040525	ortholog_one2many
caenorhabditis_brenneri	WBGene00193994		
caenorhabditis_brenneri	WBGene00193995	WBGene00038083	ortholog_one2one
caenorhabditis_brenneri	WBGene00193996	WBGene00038458	ortholog_one2one
caenorhabditis_brenneri	WBGene00193997		
caenorhabditis_brenneri	WBGene00193999	WBGene00032906	ortholog_one2many
caenorhabditis_brenneri	WBGene00194000	WBGene00032607	ortholog_one2many
caenorhabditis_brenneri	WBGene00194001	WBGene00035100	ortholog_one2one
caenorhabditis_brenneri	WBGene00194002	WBGene00038623	ortholog_one2many
caenorhabditis_brenneri	WBGene00194003		
caenorhabditis_brenneri	WBGene00194004		
caenorhabditis_brenneri	WBGene00194005		
caenorhabditis_brenneri	WBGene00194006	WBGene00030320	ortholog_one2one
caenorhabditis_brenneri	WBGene00194007	WBGene00034801	ortholog_one2one
caenorhabditis_brenneri	WBGene00194008	WBGene00034246	ortholog_one2one
caenorhabditis_brenneri	WBGene00194009	WBGene00088539	ortholog_one2one
caenorhabditis_brenneri	WBGene00194010	WBGene00026094	ortholog_one2one
caenorhabditis_brenneri	WBGene00194011	WBGene00032061	ortholog_one2many
caenorhabditis_brenneri	WBGene00194012	WBGene00040921	ortholog_one2many
caenorhabditis_brenneri	WBGene00194013	WBGene00025418	ortholog_one2many
caenorhabditis_brenneri	WBGene00194014		
caenorhabditis_brenneri	WBGene00194015	WBGene00033725	ortholog_one2many
caenorhabditis_brenneri	WBGene00194016		
caenorhabditis_brenneri	WBGene00194017	WBGene00038269	ortholog_one2many
caenorhabditis_brenneri	WBGene00194018	WBGene00033030	ortholog_one2many
caenorhabditis_brenneri	WBGene00194019	WBGene00026141	ortholog_one2many
caenorhabditis_brenneri	WBGene00194020	WBGene00086678	ortholog_one2many
caenorhabditis_brenneri	WBGene00194021	WBGene00030302	ortholog_one2one
caenorhabditis_brenneri	WBGene00194022	WBGene00039138	ortholog_many2many
caenorhabditis_brenneri	WBGene00194022	WBGene00028135	ortholog_many2many
caenorhabditis_brenneri	WBGene00194024	WBGene00032053	ortholog_one2many
caenorhabditis_brenneri	WBGene00194025	WBGene00031360	ortholog_one2one
caenorhabditis_brenneri	WBGene00194026	WBGene00042334	ortholog_one2many
caenorhabditis_brenneri	WBGene00194026	WBGene00039317	ortholog_one2many
caenorhabditis_brenneri	WBGene00194026	WBGene00039316	ortholog_one2many
caenorhabditis_brenneri	WBGene00194027	WBGene00039280	ortholog_one2many
caenorhabditis_brenneri	WBGene00194028	WBGene00031624	ortholog_one2many
caenorhabditis_brenneri	WBGene00194029	WBGene00027112	ortholog_one2many
caenorhabditis_brenneri	WBGene00194030	WBGene00032416	ortholog_one2many
caenorhabditis_brenneri	WBGene00194031		
caenorhabditis_brenneri	WBGene00194032	WBGene00032334	ortholog_one2one
caenorhabditis_brenneri	WBGene00194033		
caenorhabditis_brenneri	WBGene00194034		
caenorhabditis_brenneri	WBGene00194036		
caenorhabditis_brenneri	WBGene00194037	WBGene00026581	ortholog_one2many
caenorhabditis_brenneri	WBGene00194038		
caenorhabditis_brenneri	WBGene00194039	WBGene00025843	ortholog_one2many
caenorhabditis_brenneri	WBGene00194040	WBGene00028088	ortholog_one2one
caenorhabditis_brenneri	WBGene00194041		
caenorhabditis_brenneri	WBGene00194042		
caenorhabditis_brenneri	WBGene00194043		
caenorhabditis_brenneri	WBGene00194044	WBGene00038637	ortholog_one2many
caenorhabditis_brenneri	WBGene00194045		
caenorhabditis_brenneri	WBGene00194046	WBGene00034260	ortholog_one2one
caenorhabditis_brenneri	WBGene00194047	WBGene00036477	ortholog_one2one
caenorhabditis_brenneri	WBGene00194048	WBGene00025824	ortholog_one2many
caenorhabditis_brenneri	WBGene00194049		
caenorhabditis_brenneri	WBGene00194050		
caenorhabditis_brenneri	WBGene00194051		
caenorhabditis_brenneri	WBGene00194052	WBGene00039457	ortholog_one2many
caenorhabditis_brenneri	WBGene00194053	WBGene00033932	ortholog_one2one
caenorhabditis_brenneri	WBGene00194054		
caenorhabditis_brenneri	WBGene00194055	WBGene00027668	ortholog_one2many
caenorhabditis_brenneri	WBGene00194056		
caenorhabditis_brenneri	WBGene00194057		
caenorhabditis_brenneri	WBGene00194058	WBGene00024258	ortholog_one2many
caenorhabditis_brenneri	WBGene00194059	WBGene00032329	ortholog_one2one
caenorhabditis_brenneri	WBGene00194060	WBGene00038621	ortholog_one2one
caenorhabditis_brenneri	WBGene00194061	WBGene00028136	ortholog_one2one
caenorhabditis_brenneri	WBGene00194062	WBGene00030495	ortholog_one2one
caenorhabditis_brenneri	WBGene00194063		
caenorhabditis_brenneri	WBGene00194064		
caenorhabditis_brenneri	WBGene00194065	WBGene00033853	ortholog_one2many
caenorhabditis_brenneri	WBGene00194066	WBGene00039053	ortholog_one2many
caenorhabditis_brenneri	WBGene00194067		
caenorhabditis_brenneri	WBGene00194068	WBGene00026647	ortholog_one2many
caenorhabditis_brenneri	WBGene00194069	WBGene00033986	ortholog_one2many
caenorhabditis_brenneri	WBGene00194070	WBGene00038504	ortholog_one2many
caenorhabditis_brenneri	WBGene00194072	WBGene00024668	ortholog_one2one
caenorhabditis_brenneri	WBGene00194073		
caenorhabditis_brenneri	WBGene00194074		
caenorhabditis_brenneri	WBGene00194076		
caenorhabditis_brenneri	WBGene00194077	WBGene00028364	ortholog_one2many
caenorhabditis_brenneri	WBGene00194078	WBGene00033517	ortholog_one2one
caenorhabditis_brenneri	WBGene00194079		
caenorhabditis_brenneri	WBGene00194080		
caenorhabditis_brenneri	WBGene00194081		
caenorhabditis_brenneri	WBGene00194082	WBGene00028987	ortholog_one2many
caenorhabditis_brenneri	WBGene00194083	WBGene00038897	ortholog_one2one
caenorhabditis_brenneri	WBGene00194084		
caenorhabditis_brenneri	WBGene00194085		
caenorhabditis_brenneri	WBGene00194086		
caenorhabditis_brenneri	WBGene00194087	WBGene00027978	ortholog_one2one
caenorhabditis_brenneri	WBGene00194089	WBGene00026728	ortholog_one2many
caenorhabditis_brenneri	WBGene00194090		
caenorhabditis_brenneri	WBGene00194091		
caenorhabditis_brenneri	WBGene00194092	WBGene00033628	ortholog_one2many
caenorhabditis_brenneri	WBGene00194093	WBGene00025794	ortholog_one2one
caenorhabditis_brenneri	WBGene00194094	WBGene00025004	ortholog_one2one
caenorhabditis_brenneri	WBGene00194095	WBGene00024482	ortholog_one2one
caenorhabditis_brenneri	WBGene00194096	WBGene00034134	ortholog_one2many
caenorhabditis_brenneri	WBGene00194097	WBGene00041671	ortholog_one2one
caenorhabditis_brenneri	WBGene00194098	WBGene00032086	ortholog_one2many
caenorhabditis_brenneri	WBGene00194099		
caenorhabditis_brenneri	WBGene00194100		
caenorhabditis_brenneri	WBGene00194101	WBGene00040906	ortholog_one2many
caenorhabditis_brenneri	WBGene00194102	WBGene00028366	ortholog_one2one
caenorhabditis_brenneri	WBGene00194103	WBGene00029096	ortholog_one2one
caenorhabditis_brenneri	WBGene00194104		
caenorhabditis_brenneri	WBGene00194105		
caenorhabditis_brenneri	WBGene00194106	WBGene00026655	ortholog_one2one
caenorhabditis_brenneri	WBGene00194107	WBGene00035613	ortholog_one2one
caenorhabditis_brenneri	WBGene00194108		
caenorhabditis_brenneri	WBGene00194109	WBGene00026576	ortholog_one2many
caenorhabditis_brenneri	WBGene00194110	WBGene00026207	ortholog_one2many
caenorhabditis_brenneri	WBGene00194111	WBGene00027666	ortholog_one2many
caenorhabditis_brenneri	WBGene00194112	WBGene00024723	ortholog_one2many
caenorhabditis_brenneri	WBGene00194113		
caenorhabditis_brenneri	WBGene00194114	WBGene00031388	ortholog_one2one
caenorhabditis_brenneri	WBGene00194115	WBGene00033193	ortholog_one2many
caenorhabditis_brenneri	WBGene00194116	WBGene00039703	ortholog_one2one
caenorhabditis_brenneri	WBGene00194117	WBGene00026548	ortholog_one2one
caenorhabditis_brenneri	WBGene00194118	WBGene00032357	ortholog_one2one
caenorhabditis_brenneri	WBGene00194119	WBGene00025975	ortholog_one2one
caenorhabditis_brenneri	WBGene00194120	WBGene00039854	ortholog_one2many
caenorhabditis_brenneri	WBGene00194121		
caenorhabditis_brenneri	WBGene00194122	WBGene00028411	ortholog_one2one
caenorhabditis_brenneri	WBGene00194123	WBGene00033941	ortholog_one2one
caenorhabditis_brenneri	WBGene00194124	WBGene00039132	ortholog_one2many
caenorhabditis_brenneri	WBGene00194125	WBGene00039028	ortholog_one2one
caenorhabditis_brenneri	WBGene00194126	WBGene00023686	ortholog_one2one
caenorhabditis_brenneri	WBGene00194127	WBGene00026484	ortholog_one2one
caenorhabditis_brenneri	WBGene00194128		
caenorhabditis_brenneri	WBGene00194129	WBGene00037224	ortholog_one2many
caenorhabditis_brenneri	WBGene00194130		
caenorhabditis_brenneri	WBGene00194131	WBGene00027186	ortholog_one2many
caenorhabditis_brenneri	WBGene00194132	WBGene00033805	ortholog_one2many
caenorhabditis_brenneri	WBGene00194132	WBGene00033803	ortholog_one2many
caenorhabditis_brenneri	WBGene00194133	WBGene00035885	ortholog_one2one
caenorhabditis_brenneri	WBGene00194134		
caenorhabditis_brenneri	WBGene00194135	WBGene00087233	ortholog_one2many
caenorhabditis_brenneri	WBGene00194136	WBGene00025801	ortholog_one2many
caenorhabditis_brenneri	WBGene00194137	WBGene00027839	ortholog_one2many
caenorhabditis_brenneri	WBGene00194138	WBGene00036903	ortholog_one2one
caenorhabditis_brenneri	WBGene00194139	WBGene00026575	ortholog_one2many
caenorhabditis_brenneri	WBGene00194140	WBGene00026741	ortholog_one2many
caenorhabditis_brenneri	WBGene00194141	WBGene00031068	ortholog_one2one
caenorhabditis_brenneri	WBGene00194142	WBGene00028569	ortholog_one2many
caenorhabditis_brenneri	WBGene00194143	WBGene00027107	ortholog_one2many
caenorhabditis_brenneri	WBGene00194144	WBGene00037855	ortholog_one2many
caenorhabditis_brenneri	WBGene00194145		
caenorhabditis_brenneri	WBGene00194146	WBGene00030534	ortholog_one2many
caenorhabditis_brenneri	WBGene00194147		
caenorhabditis_brenneri	WBGene00194148	WBGene00039456	ortholog_one2many
caenorhabditis_brenneri	WBGene00194149		
caenorhabditis_brenneri	WBGene00194150	WBGene00023547	ortholog_one2one
caenorhabditis_brenneri	WBGene00194151		
caenorhabditis_brenneri	WBGene00194152		
caenorhabditis_brenneri	WBGene00194153	WBGene00032372	ortholog_one2many
caenorhabditis_brenneri	WBGene00194154	WBGene00029368	ortholog_one2one
caenorhabditis_brenneri	WBGene00194155		
caenorhabditis_brenneri	WBGene00194156		
caenorhabditis_brenneri	WBGene00194157	WBGene00028989	ortholog_one2one
caenorhabditis_brenneri	WBGene00194158		
caenorhabditis_brenneri	WBGene00194159	WBGene00027522	ortholog_one2many
caenorhabditis_brenneri	WBGene00194160	WBGene00033642	ortholog_one2many
caenorhabditis_brenneri	WBGene00194161	WBGene00024223	ortholog_one2many
caenorhabditis_brenneri	WBGene00194162	WBGene00033245	ortholog_one2many
caenorhabditis_brenneri	WBGene00194162	WBGene00033244	ortholog_one2many
caenorhabditis_brenneri	WBGene00194163		
caenorhabditis_brenneri	WBGene00194164	WBGene00037980	ortholog_one2many
caenorhabditis_brenneri	WBGene00194164	WBGene00037993	ortholog_one2many
caenorhabditis_brenneri	WBGene00194165	WBGene00033563	ortholog_one2many
caenorhabditis_brenneri	WBGene00194166	WBGene00031217	ortholog_one2many
caenorhabditis_brenneri	WBGene00194167		
caenorhabditis_brenneri	WBGene00194168	WBGene00032427	ortholog_one2many
caenorhabditis_brenneri	WBGene00194169	WBGene00038223	ortholog_one2many
caenorhabditis_brenneri	WBGene00194170		
caenorhabditis_brenneri	WBGene00194171	WBGene00040392	ortholog_one2many
caenorhabditis_brenneri	WBGene00194172		
caenorhabditis_brenneri	WBGene00194173	WBGene00030048	ortholog_one2many
caenorhabditis_brenneri	WBGene00194174		
caenorhabditis_brenneri	WBGene00194175		
caenorhabditis_brenneri	WBGene00194176		
caenorhabditis_brenneri	WBGene00194177		
caenorhabditis_brenneri	WBGene00194178		
caenorhabditis_brenneri	WBGene00194179		
caenorhabditis_brenneri	WBGene00194180	WBGene00023988	ortholog_one2many
caenorhabditis_brenneri	WBGene00194181	WBGene00039029	ortholog_one2one
caenorhabditis_brenneri	WBGene00194182	WBGene00037897	ortholog_one2many
caenorhabditis_brenneri	WBGene00194183	WBGene00037659	ortholog_one2many
caenorhabditis_brenneri	WBGene00194184		
caenorhabditis_brenneri	WBGene00194185	WBGene00042297	ortholog_one2one
caenorhabditis_brenneri	WBGene00194186		
caenorhabditis_brenneri	WBGene00194187		
caenorhabditis_brenneri	WBGene00194188	WBGene00030916	ortholog_one2many
caenorhabditis_brenneri	WBGene00194190	WBGene00031301	ortholog_one2one
caenorhabditis_brenneri	WBGene00194191	WBGene00038387	ortholog_many2many
caenorhabditis_brenneri	WBGene00194191	WBGene00088583	ortholog_many2many
caenorhabditis_brenneri	WBGene00194192	WBGene00033452	ortholog_one2many
caenorhabditis_brenneri	WBGene00194193	WBGene00035375	ortholog_one2many
caenorhabditis_brenneri	WBGene00194194	WBGene00037229	ortholog_one2many
caenorhabditis_brenneri	WBGene00194195	WBGene00038269	ortholog_one2many
caenorhabditis_brenneri	WBGene00194196	WBGene00023636	ortholog_one2one
caenorhabditis_brenneri	WBGene00194197	WBGene00033407	ortholog_one2one
caenorhabditis_brenneri	WBGene00194198	WBGene00035370	ortholog_one2many
caenorhabditis_brenneri	WBGene00194199	WBGene00023714	ortholog_one2many
caenorhabditis_brenneri	WBGene00194200		
caenorhabditis_brenneri	WBGene00194201	WBGene00026217	ortholog_one2many
caenorhabditis_brenneri	WBGene00194202	WBGene00028453	ortholog_one2many
caenorhabditis_brenneri	WBGene00194203		
caenorhabditis_brenneri	WBGene00194204	WBGene00033075	ortholog_one2many
caenorhabditis_brenneri	WBGene00194205	WBGene00028550	ortholog_one2many
caenorhabditis_brenneri	WBGene00194206	WBGene00034161	ortholog_one2many
caenorhabditis_brenneri	WBGene00194207		
caenorhabditis_brenneri	WBGene00194208	WBGene00025387	ortholog_one2many
caenorhabditis_brenneri	WBGene00194209	WBGene00040403	ortholog_one2many
caenorhabditis_brenneri	WBGene00194210	WBGene00031804	ortholog_one2many
caenorhabditis_brenneri	WBGene00194211		
caenorhabditis_brenneri	WBGene00194212	WBGene00037496	ortholog_one2one
caenorhabditis_brenneri	WBGene00194213		
caenorhabditis_brenneri	WBGene00194214	WBGene00038544	ortholog_one2one
caenorhabditis_brenneri	WBGene00194215	WBGene00039628	ortholog_one2many
caenorhabditis_brenneri	WBGene00194216		
caenorhabditis_brenneri	WBGene00194217		
caenorhabditis_brenneri	WBGene00194219		
caenorhabditis_brenneri	WBGene00194220		
caenorhabditis_brenneri	WBGene00194221	WBGene00030479	ortholog_one2one
caenorhabditis_brenneri	WBGene00194222	WBGene00033750	ortholog_one2one
caenorhabditis_brenneri	WBGene00194223		
caenorhabditis_brenneri	WBGene00194224		
caenorhabditis_brenneri	WBGene00194225	WBGene00038923	ortholog_one2many
caenorhabditis_brenneri	WBGene00194226	WBGene00026476	ortholog_one2one
caenorhabditis_brenneri	WBGene00194227	WBGene00088077	ortholog_one2many
caenorhabditis_brenneri	WBGene00194228		
caenorhabditis_brenneri	WBGene00194229	WBGene00028435	ortholog_one2many
caenorhabditis_brenneri	WBGene00194230		
caenorhabditis_brenneri	WBGene00194231	WBGene00027675	ortholog_one2many
caenorhabditis_brenneri	WBGene00194232	WBGene00040666	ortholog_one2many
caenorhabditis_brenneri	WBGene00194233		
caenorhabditis_brenneri	WBGene00194234	WBGene00024735	ortholog_one2many
caenorhabditis_brenneri	WBGene00194235	WBGene00032085	ortholog_one2many
caenorhabditis_brenneri	WBGene00194236	WBGene00035792	ortholog_one2one
caenorhabditis_brenneri	WBGene00194237	WBGene00027666	ortholog_one2many
caenorhabditis_brenneri	WBGene00194238	WBGene00033306	ortholog_one2one
caenorhabditis_brenneri	WBGene00194239		
caenorhabditis_brenneri	WBGene00194240		
caenorhabditis_brenneri	WBGene00194241		
caenorhabditis_brenneri	WBGene00194242	WBGene00028196	ortholog_one2many
caenorhabditis_brenneri	WBGene00194243	WBGene00033579	ortholog_one2one
caenorhabditis_brenneri	WBGene00194244	WBGene00025544	ortholog_one2many
caenorhabditis_brenneri	WBGene00194245	WBGene00041739	ortholog_one2one
caenorhabditis_brenneri	WBGene00194246	WBGene00038829	ortholog_one2one
caenorhabditis_brenneri	WBGene00194247	WBGene00036489	ortholog_one2one
caenorhabditis_brenneri	WBGene00194248	WBGene00028211	ortholog_one2one
caenorhabditis_brenneri	WBGene00194249	WBGene00033641	ortholog_one2many
caenorhabditis_brenneri	WBGene00194250	WBGene00088081	ortholog_one2many
caenorhabditis_brenneri	WBGene00194251	WBGene00025291	ortholog_one2one
caenorhabditis_brenneri	WBGene00194252		
caenorhabditis_brenneri	WBGene00194253	WBGene00024371	ortholog_one2many
caenorhabditis_brenneri	WBGene00194254	WBGene00039704	ortholog_one2many
caenorhabditis_brenneri	WBGene00194255	WBGene00042566	ortholog_one2one
caenorhabditis_brenneri	WBGene00194256	WBGene00024628	ortholog_one2many
caenorhabditis_brenneri	WBGene00194257	WBGene00028781	ortholog_many2many
caenorhabditis_brenneri	WBGene00194257	WBGene00023655	ortholog_many2many
caenorhabditis_brenneri	WBGene00194258	WBGene00026307	ortholog_one2many
caenorhabditis_brenneri	WBGene00194259		
caenorhabditis_brenneri	WBGene00194260	WBGene00025424	ortholog_one2one
caenorhabditis_brenneri	WBGene00194261		
caenorhabditis_brenneri	WBGene00194262		
caenorhabditis_brenneri	WBGene00194263	WBGene00023921	ortholog_one2one
caenorhabditis_brenneri	WBGene00194264	WBGene00030351	ortholog_one2many
caenorhabditis_brenneri	WBGene00194265		
caenorhabditis_brenneri	WBGene00194266		
caenorhabditis_brenneri	WBGene00194267	WBGene00026730	ortholog_one2one
caenorhabditis_brenneri	WBGene00194268	WBGene00040749	ortholog_one2many
caenorhabditis_brenneri	WBGene00194269		
caenorhabditis_brenneri	WBGene00194270		
caenorhabditis_brenneri	WBGene00194271	WBGene00025769	ortholog_one2many
caenorhabditis_brenneri	WBGene00194272	WBGene00038886	ortholog_one2many
caenorhabditis_brenneri	WBGene00194273	WBGene00033043	ortholog_one2many
caenorhabditis_brenneri	WBGene00194273	WBGene00026725	ortholog_one2many
caenorhabditis_brenneri	WBGene00194274	WBGene00029387	ortholog_one2many
caenorhabditis_brenneri	WBGene00194275	WBGene00032687	ortholog_one2many
caenorhabditis_brenneri	WBGene00194276	WBGene00041762	ortholog_one2many
caenorhabditis_brenneri	WBGene00194277	WBGene00036670	ortholog_one2one
caenorhabditis_brenneri	WBGene00194278	WBGene00025438	ortholog_one2many
caenorhabditis_brenneri	WBGene00194279	WBGene00040589	ortholog_one2many
caenorhabditis_brenneri	WBGene00194280		
caenorhabditis_brenneri	WBGene00194281	WBGene00040929	ortholog_one2one
caenorhabditis_brenneri	WBGene00194282		
caenorhabditis_brenneri	WBGene00194283	WBGene00030138	ortholog_one2many
caenorhabditis_brenneri	WBGene00194284	WBGene00025859	ortholog_one2many
caenorhabditis_brenneri	WBGene00194285		
caenorhabditis_brenneri	WBGene00194286	WBGene00033563	ortholog_one2many
caenorhabditis_brenneri	WBGene00194287	WBGene00026779	ortholog_one2one
caenorhabditis_brenneri	WBGene00194289	WBGene00025641	ortholog_one2many
caenorhabditis_brenneri	WBGene00194290	WBGene00040560	ortholog_one2one
caenorhabditis_brenneri	WBGene00194291	WBGene00034147	ortholog_one2many
caenorhabditis_brenneri	WBGene00194292	WBGene00025018	ortholog_one2many
caenorhabditis_brenneri	WBGene00194293	WBGene00038365	ortholog_one2one
caenorhabditis_brenneri	WBGene00194294	WBGene00032336	ortholog_one2many
caenorhabditis_brenneri	WBGene00194295	WBGene00039708	ortholog_one2many
caenorhabditis_brenneri	WBGene00194296	WBGene00023864	ortholog_one2many
caenorhabditis_brenneri	WBGene00194297	WBGene00026098	ortholog_one2many
caenorhabditis_brenneri	WBGene00194298		
caenorhabditis_brenneri	WBGene00194299	WBGene00027554	ortholog_one2many
caenorhabditis_brenneri	WBGene00194300	WBGene00039820	ortholog_one2one
caenorhabditis_brenneri	WBGene00194301		
caenorhabditis_brenneri	WBGene00194302	WBGene00035346	ortholog_one2many
caenorhabditis_brenneri	WBGene00194303	WBGene00034371	ortholog_one2many
caenorhabditis_brenneri	WBGene00194304		
caenorhabditis_brenneri	WBGene00194305	WBGene00026684	ortholog_one2many
