Genome project	Gene stable ID	Homology type	Caenorhabditis briggsae [WS251] gene stable ID
caenorhabditis_elegans	WBGene00021043	ortholog_one2one	WBGene00023849
caenorhabditis_elegans	WBGene00021044		
caenorhabditis_elegans	WBGene00021045		
caenorhabditis_elegans	WBGene00021046	ortholog_one2one	WBGene00030032
caenorhabditis_elegans	WBGene00021047	ortholog_one2one	WBGene00030033
caenorhabditis_elegans	WBGene00021048	ortholog_one2one	WBGene00027583
caenorhabditis_elegans	WBGene00021049	ortholog_one2one	WBGene00027582
caenorhabditis_elegans	WBGene00021051	ortholog_one2one	WBGene00027581
caenorhabditis_elegans	WBGene00021052	ortholog_one2one	WBGene00037878
caenorhabditis_elegans	WBGene00021053	ortholog_one2one	WBGene00023574
caenorhabditis_elegans	WBGene00021054		
caenorhabditis_elegans	WBGene00021055		
caenorhabditis_elegans	WBGene00021056	ortholog_one2one	WBGene00034242
caenorhabditis_elegans	WBGene00021057	ortholog_one2one	WBGene00034245
caenorhabditis_elegans	WBGene00021058	ortholog_one2one	WBGene00034243
caenorhabditis_elegans	WBGene00021059	ortholog_one2one	WBGene00035165
caenorhabditis_elegans	WBGene00021060	ortholog_one2one	WBGene00035163
caenorhabditis_elegans	WBGene00021061	ortholog_one2one	WBGene00035567
caenorhabditis_elegans	WBGene00021063	ortholog_one2one	WBGene00035564
caenorhabditis_elegans	WBGene00021066	ortholog_one2one	WBGene00038198
caenorhabditis_elegans	WBGene00021067	ortholog_one2one	WBGene00038197
caenorhabditis_elegans	WBGene00021068	ortholog_one2one	WBGene00038203
caenorhabditis_elegans	WBGene00021070	ortholog_one2one	WBGene00024382
caenorhabditis_elegans	WBGene00021072	ortholog_one2one	WBGene00024384
caenorhabditis_elegans	WBGene00021073	ortholog_one2one	WBGene00029233
caenorhabditis_elegans	WBGene00021074	ortholog_one2one	WBGene00029232
caenorhabditis_elegans	WBGene00021075	ortholog_one2one	WBGene00029227
caenorhabditis_elegans	WBGene00021076		
caenorhabditis_elegans	WBGene00021078	ortholog_one2one	WBGene00028907
caenorhabditis_elegans	WBGene00021079		
caenorhabditis_elegans	WBGene00021080	ortholog_one2one	WBGene00028906
caenorhabditis_elegans	WBGene00021081		
caenorhabditis_elegans	WBGene00021082	ortholog_one2one	WBGene00024834
caenorhabditis_elegans	WBGene00021083	ortholog_one2many	WBGene00024835
caenorhabditis_elegans	WBGene00021083	ortholog_one2many	WBGene00024833
caenorhabditis_elegans	WBGene00021084	ortholog_many2many	WBGene00024837
caenorhabditis_elegans	WBGene00021084	ortholog_many2many	WBGene00024836
caenorhabditis_elegans	WBGene00021085	ortholog_many2many	WBGene00024837
caenorhabditis_elegans	WBGene00021085	ortholog_many2many	WBGene00024836
caenorhabditis_elegans	WBGene00021086	ortholog_many2many	WBGene00024837
caenorhabditis_elegans	WBGene00021086	ortholog_many2many	WBGene00024836
caenorhabditis_elegans	WBGene00021087	ortholog_one2one	WBGene00024838
caenorhabditis_elegans	WBGene00021088	ortholog_one2many	WBGene00024839
caenorhabditis_elegans	WBGene00021088	ortholog_one2many	WBGene00024840
caenorhabditis_elegans	WBGene00021089		
caenorhabditis_elegans	WBGene00021090	ortholog_one2one	WBGene00087860
caenorhabditis_elegans	WBGene00021091		
caenorhabditis_elegans	WBGene00021092		
caenorhabditis_elegans	WBGene00021093	ortholog_one2one	WBGene00029254
caenorhabditis_elegans	WBGene00021094	ortholog_one2one	WBGene00029239
caenorhabditis_elegans	WBGene00021095	ortholog_one2one	WBGene00029240
caenorhabditis_elegans	WBGene00021096	ortholog_one2many	WBGene00029256
caenorhabditis_elegans	WBGene00021096	ortholog_one2many	WBGene00029257
caenorhabditis_elegans	WBGene00021097	ortholog_one2one	WBGene00029255
caenorhabditis_elegans	WBGene00021098		
caenorhabditis_elegans	WBGene00021099	ortholog_one2many	WBGene00039289
caenorhabditis_elegans	WBGene00021101		
caenorhabditis_elegans	WBGene00021103	ortholog_one2one	WBGene00040463
caenorhabditis_elegans	WBGene00021104	ortholog_one2one	WBGene00040465
caenorhabditis_elegans	WBGene00021105		
caenorhabditis_elegans	WBGene00021106		
caenorhabditis_elegans	WBGene00021107		
caenorhabditis_elegans	WBGene00021108	ortholog_one2many	WBGene00024109
caenorhabditis_elegans	WBGene00021109	ortholog_one2many	WBGene00035278
caenorhabditis_elegans	WBGene00021110		
caenorhabditis_elegans	WBGene00021111	ortholog_one2many	WBGene00040897
caenorhabditis_elegans	WBGene00021112	ortholog_one2one	WBGene00040894
caenorhabditis_elegans	WBGene00021113	ortholog_one2many	WBGene00023746
caenorhabditis_elegans	WBGene00021114	ortholog_one2one	WBGene00026636
caenorhabditis_elegans	WBGene00021115		
caenorhabditis_elegans	WBGene00021116	ortholog_one2one	WBGene00040165
caenorhabditis_elegans	WBGene00021117		
caenorhabditis_elegans	WBGene00021118	ortholog_one2many	WBGene00037301
caenorhabditis_elegans	WBGene00021118	ortholog_one2many	WBGene00040157
caenorhabditis_elegans	WBGene00021118	ortholog_one2many	WBGene00040156
caenorhabditis_elegans	WBGene00021120		
caenorhabditis_elegans	WBGene00021121	ortholog_one2one	WBGene00035586
caenorhabditis_elegans	WBGene00021122		
caenorhabditis_elegans	WBGene00021123	ortholog_one2one	WBGene00034626
caenorhabditis_elegans	WBGene00021124	ortholog_one2one	WBGene00035867
caenorhabditis_elegans	WBGene00021125	ortholog_one2one	WBGene00026952
caenorhabditis_elegans	WBGene00021126		
caenorhabditis_elegans	WBGene00021127	ortholog_one2one	WBGene00026951
caenorhabditis_elegans	WBGene00021128	ortholog_one2many	WBGene00026950
caenorhabditis_elegans	WBGene00021129		
caenorhabditis_elegans	WBGene00021131	ortholog_one2one	WBGene00029236
caenorhabditis_elegans	WBGene00021132	ortholog_one2one	WBGene00029235
caenorhabditis_elegans	WBGene00021133	ortholog_one2one	WBGene00029234
caenorhabditis_elegans	WBGene00021134	ortholog_one2many	WBGene00040160
caenorhabditis_elegans	WBGene00021135	ortholog_one2many	WBGene00040160
caenorhabditis_elegans	WBGene00021136	ortholog_one2many	WBGene00040160
caenorhabditis_elegans	WBGene00021137	ortholog_one2many	WBGene00040160
caenorhabditis_elegans	WBGene00021138		
caenorhabditis_elegans	WBGene00021139		
caenorhabditis_elegans	WBGene00021140		
caenorhabditis_elegans	WBGene00021141		
caenorhabditis_elegans	WBGene00021142	ortholog_one2many	WBGene00037299
caenorhabditis_elegans	WBGene00021142	ortholog_one2many	WBGene00037298
caenorhabditis_elegans	WBGene00021143	ortholog_one2many	WBGene00037297
caenorhabditis_elegans	WBGene00021144	ortholog_one2many	WBGene00037297
caenorhabditis_elegans	WBGene00021145	ortholog_one2many	WBGene00037297
caenorhabditis_elegans	WBGene00021146	ortholog_one2one	WBGene00040158
caenorhabditis_elegans	WBGene00021147	ortholog_one2many	WBGene00040159
caenorhabditis_elegans	WBGene00021147	ortholog_one2many	WBGene00032793
caenorhabditis_elegans	WBGene00021148	ortholog_one2many	WBGene00040163
caenorhabditis_elegans	WBGene00021148	ortholog_one2many	WBGene00042986
caenorhabditis_elegans	WBGene00021149	ortholog_one2one	WBGene00040162
caenorhabditis_elegans	WBGene00021150		
caenorhabditis_elegans	WBGene00021152	ortholog_one2one	WBGene00039062
caenorhabditis_elegans	WBGene00021153	ortholog_one2one	WBGene00039060
caenorhabditis_elegans	WBGene00021154	ortholog_one2many	WBGene00038642
caenorhabditis_elegans	WBGene00021155	ortholog_one2one	WBGene00039078
caenorhabditis_elegans	WBGene00021156	ortholog_one2one	WBGene00039081
caenorhabditis_elegans	WBGene00021157	ortholog_one2one	WBGene00039082
caenorhabditis_elegans	WBGene00021158	ortholog_one2one	WBGene00039084
caenorhabditis_elegans	WBGene00021159	ortholog_one2one	WBGene00039085
caenorhabditis_elegans	WBGene00021160	ortholog_one2one	WBGene00039080
caenorhabditis_elegans	WBGene00021161	ortholog_one2one	WBGene00039079
caenorhabditis_elegans	WBGene00021162		
caenorhabditis_elegans	WBGene00021163	ortholog_many2many	WBGene00024499
caenorhabditis_elegans	WBGene00021163	ortholog_many2many	WBGene00024498
caenorhabditis_elegans	WBGene00021164	ortholog_one2many	WBGene00037441
caenorhabditis_elegans	WBGene00021165		
caenorhabditis_elegans	WBGene00021166		
caenorhabditis_elegans	WBGene00021167	ortholog_one2one	WBGene00024521
caenorhabditis_elegans	WBGene00021168	ortholog_one2one	WBGene00024520
caenorhabditis_elegans	WBGene00021169		
caenorhabditis_elegans	WBGene00021170	ortholog_one2one	WBGene00042360
caenorhabditis_elegans	WBGene00021171	ortholog_one2one	WBGene00042401
caenorhabditis_elegans	WBGene00021172		
caenorhabditis_elegans	WBGene00021173		
caenorhabditis_elegans	WBGene00021174		
caenorhabditis_elegans	WBGene00021175	ortholog_one2many	WBGene00038939
caenorhabditis_elegans	WBGene00021176	ortholog_many2many	WBGene00034893
caenorhabditis_elegans	WBGene00021176	ortholog_many2many	WBGene00034891
caenorhabditis_elegans	WBGene00021177	ortholog_one2many	WBGene00032729
caenorhabditis_elegans	WBGene00021178		
caenorhabditis_elegans	WBGene00021179		
caenorhabditis_elegans	WBGene00021180		
caenorhabditis_elegans	WBGene00021182		
caenorhabditis_elegans	WBGene00021183	ortholog_one2one	WBGene00038111
caenorhabditis_elegans	WBGene00021184	ortholog_many2many	WBGene00032736
caenorhabditis_elegans	WBGene00021184	ortholog_many2many	WBGene00032733
caenorhabditis_elegans	WBGene00021185	ortholog_one2one	WBGene00029986
caenorhabditis_elegans	WBGene00021186		
caenorhabditis_elegans	WBGene00021187		
caenorhabditis_elegans	WBGene00021188		
caenorhabditis_elegans	WBGene00021189		
caenorhabditis_elegans	WBGene00021190		
caenorhabditis_elegans	WBGene00021191		
caenorhabditis_elegans	WBGene00021192	ortholog_one2many	WBGene00037859
caenorhabditis_elegans	WBGene00021193		
caenorhabditis_elegans	WBGene00021194		
caenorhabditis_elegans	WBGene00021195	ortholog_one2one	WBGene00032755
caenorhabditis_elegans	WBGene00021196	ortholog_one2many	WBGene00041134
caenorhabditis_elegans	WBGene00021197	ortholog_one2many	WBGene00041134
caenorhabditis_elegans	WBGene00021198	ortholog_one2many	WBGene00041082
caenorhabditis_elegans	WBGene00021199		
caenorhabditis_elegans	WBGene00021200	ortholog_one2many	WBGene00024960
caenorhabditis_elegans	WBGene00021201		
caenorhabditis_elegans	WBGene00021202	ortholog_one2one	WBGene00024934
caenorhabditis_elegans	WBGene00021204		
caenorhabditis_elegans	WBGene00021205	ortholog_one2one	WBGene00024935
caenorhabditis_elegans	WBGene00021206	ortholog_one2many	WBGene00027716
caenorhabditis_elegans	WBGene00021207	ortholog_many2many	WBGene00025388
caenorhabditis_elegans	WBGene00021207	ortholog_many2many	WBGene00027709
caenorhabditis_elegans	WBGene00021208	ortholog_one2one	WBGene00027670
caenorhabditis_elegans	WBGene00021209	ortholog_one2one	WBGene00027671
caenorhabditis_elegans	WBGene00021210	ortholog_one2one	WBGene00027669
caenorhabditis_elegans	WBGene00021211		
caenorhabditis_elegans	WBGene00021212		
caenorhabditis_elegans	WBGene00021213	ortholog_one2one	WBGene00027675
caenorhabditis_elegans	WBGene00021214	ortholog_one2many	WBGene00025031
caenorhabditis_elegans	WBGene00021215	ortholog_one2one	WBGene00027668
caenorhabditis_elegans	WBGene00021216	ortholog_one2many	WBGene00033975
caenorhabditis_elegans	WBGene00021217	ortholog_one2many	WBGene00033975
caenorhabditis_elegans	WBGene00021219	ortholog_many2many	WBGene00027345
caenorhabditis_elegans	WBGene00021219	ortholog_many2many	WBGene00024396
caenorhabditis_elegans	WBGene00021219	ortholog_many2many	WBGene00024452
caenorhabditis_elegans	WBGene00021220	ortholog_one2many	WBGene00024395
caenorhabditis_elegans	WBGene00021221		
caenorhabditis_elegans	WBGene00021222		
caenorhabditis_elegans	WBGene00021223		
caenorhabditis_elegans	WBGene00021224	ortholog_many2many	WBGene00024436
caenorhabditis_elegans	WBGene00021224	ortholog_many2many	WBGene00024435
caenorhabditis_elegans	WBGene00021226	ortholog_one2many	WBGene00024393
caenorhabditis_elegans	WBGene00021227	ortholog_one2many	WBGene00024394
caenorhabditis_elegans	WBGene00021228		
caenorhabditis_elegans	WBGene00021232	ortholog_one2many	WBGene00024414
caenorhabditis_elegans	WBGene00021235		
caenorhabditis_elegans	WBGene00021236	ortholog_one2many	WBGene00030259
caenorhabditis_elegans	WBGene00021237	ortholog_one2one	WBGene00040691
caenorhabditis_elegans	WBGene00021238	ortholog_one2one	WBGene00040708
caenorhabditis_elegans	WBGene00021239	ortholog_one2many	WBGene00033450
caenorhabditis_elegans	WBGene00021241		
caenorhabditis_elegans	WBGene00021243		
caenorhabditis_elegans	WBGene00021244	ortholog_one2one	WBGene00032782
caenorhabditis_elegans	WBGene00021245	ortholog_one2one	WBGene00032781
caenorhabditis_elegans	WBGene00021246	ortholog_one2one	WBGene00035536
caenorhabditis_elegans	WBGene00021247	ortholog_one2one	WBGene00032787
caenorhabditis_elegans	WBGene00021248	ortholog_one2one	WBGene00032786
caenorhabditis_elegans	WBGene00021249	ortholog_one2one	WBGene00032783
caenorhabditis_elegans	WBGene00021250		
caenorhabditis_elegans	WBGene00021251		
caenorhabditis_elegans	WBGene00021252	ortholog_one2one	WBGene00035530
caenorhabditis_elegans	WBGene00021253	ortholog_one2one	WBGene00035543
caenorhabditis_elegans	WBGene00021254	ortholog_one2one	WBGene00035842
caenorhabditis_elegans	WBGene00021256	ortholog_many2many	WBGene00024128
caenorhabditis_elegans	WBGene00021256	ortholog_many2many	WBGene00032815
caenorhabditis_elegans	WBGene00021256	ortholog_many2many	WBGene00032797
caenorhabditis_elegans	WBGene00021256	ortholog_many2many	WBGene00035813
caenorhabditis_elegans	WBGene00021257		
caenorhabditis_elegans	WBGene00021259	ortholog_one2one	WBGene00032814
caenorhabditis_elegans	WBGene00021260	ortholog_one2one	WBGene00032812
caenorhabditis_elegans	WBGene00021261		
caenorhabditis_elegans	WBGene00021262		
caenorhabditis_elegans	WBGene00021263		
caenorhabditis_elegans	WBGene00021264		
caenorhabditis_elegans	WBGene00021266		
caenorhabditis_elegans	WBGene00021267	ortholog_one2one	WBGene00035174
caenorhabditis_elegans	WBGene00021268	ortholog_one2one	WBGene00035175
caenorhabditis_elegans	WBGene00021269	ortholog_one2one	WBGene00035355
caenorhabditis_elegans	WBGene00021270	ortholog_one2one	WBGene00035354
caenorhabditis_elegans	WBGene00021271	ortholog_one2one	WBGene00035353
caenorhabditis_elegans	WBGene00021272		
caenorhabditis_elegans	WBGene00021274	ortholog_one2one	WBGene00086674
caenorhabditis_elegans	WBGene00021275	ortholog_one2one	WBGene00026747
caenorhabditis_elegans	WBGene00021276	ortholog_one2one	WBGene00026746
caenorhabditis_elegans	WBGene00021277	ortholog_one2one	WBGene00026745
caenorhabditis_elegans	WBGene00021279	ortholog_one2one	WBGene00026882
caenorhabditis_elegans	WBGene00021280	ortholog_one2many	WBGene00039798
caenorhabditis_elegans	WBGene00021280	ortholog_one2many	WBGene00037331
caenorhabditis_elegans	WBGene00021281	ortholog_one2one	WBGene00024879
caenorhabditis_elegans	WBGene00021282		
caenorhabditis_elegans	WBGene00021283		
caenorhabditis_elegans	WBGene00021284		
caenorhabditis_elegans	WBGene00021285		
caenorhabditis_elegans	WBGene00021286	ortholog_one2one	WBGene00024876
caenorhabditis_elegans	WBGene00021287	ortholog_one2many	WBGene00041066
caenorhabditis_elegans	WBGene00021288		
caenorhabditis_elegans	WBGene00021289		
caenorhabditis_elegans	WBGene00021290		
caenorhabditis_elegans	WBGene00021291		
caenorhabditis_elegans	WBGene00021292	ortholog_one2one	WBGene00038816
caenorhabditis_elegans	WBGene00021293		
caenorhabditis_elegans	WBGene00021294	ortholog_one2one	WBGene00038814
caenorhabditis_elegans	WBGene00021295	ortholog_one2one	WBGene00038815
caenorhabditis_elegans	WBGene00021296	ortholog_one2one	WBGene00038818
caenorhabditis_elegans	WBGene00021297		
caenorhabditis_elegans	WBGene00021298	ortholog_one2many	WBGene00032451
caenorhabditis_elegans	WBGene00021299		
caenorhabditis_elegans	WBGene00021300		
caenorhabditis_elegans	WBGene00021301		
caenorhabditis_elegans	WBGene00021302		
caenorhabditis_elegans	WBGene00021303		
caenorhabditis_elegans	WBGene00021304	ortholog_one2one	WBGene00041976
caenorhabditis_elegans	WBGene00021305	ortholog_one2one	WBGene00040501
caenorhabditis_elegans	WBGene00021309	ortholog_one2one	WBGene00040493
caenorhabditis_elegans	WBGene00021310	ortholog_one2one	WBGene00027680
caenorhabditis_elegans	WBGene00021311	ortholog_one2one	WBGene00042734
caenorhabditis_elegans	WBGene00021312	ortholog_one2one	WBGene00027682
caenorhabditis_elegans	WBGene00021313	ortholog_one2one	WBGene00027683
caenorhabditis_elegans	WBGene00021314	ortholog_one2one	WBGene00027684
caenorhabditis_elegans	WBGene00021315	ortholog_one2one	WBGene00027685
caenorhabditis_elegans	WBGene00021316	ortholog_one2one	WBGene00027686
caenorhabditis_elegans	WBGene00021317		
caenorhabditis_elegans	WBGene00021319	ortholog_one2one	WBGene00035080
caenorhabditis_elegans	WBGene00021320	ortholog_one2one	WBGene00035077
caenorhabditis_elegans	WBGene00021321	ortholog_one2one	WBGene00035075
caenorhabditis_elegans	WBGene00021322	ortholog_one2one	WBGene00035072
caenorhabditis_elegans	WBGene00021323	ortholog_one2one	WBGene00035070
caenorhabditis_elegans	WBGene00021324	ortholog_one2one	WBGene00035078
caenorhabditis_elegans	WBGene00021325	ortholog_one2one	WBGene00255554
caenorhabditis_elegans	WBGene00021326	ortholog_one2one	WBGene00035071
caenorhabditis_elegans	WBGene00021327	ortholog_one2one	WBGene00040674
caenorhabditis_elegans	WBGene00021328	ortholog_one2one	WBGene00040713
caenorhabditis_elegans	WBGene00021329	ortholog_one2many	WBGene00040677
caenorhabditis_elegans	WBGene00021329	ortholog_one2many	WBGene00040703
caenorhabditis_elegans	WBGene00021331	ortholog_one2one	WBGene00040679
caenorhabditis_elegans	WBGene00021332	ortholog_one2one	WBGene00040678
caenorhabditis_elegans	WBGene00021333	ortholog_one2one	WBGene00040715
caenorhabditis_elegans	WBGene00021334	ortholog_one2one	WBGene00040714
caenorhabditis_elegans	WBGene00021335	ortholog_one2many	WBGene00040673
caenorhabditis_elegans	WBGene00021335	ortholog_one2many	WBGene00040672
caenorhabditis_elegans	WBGene00021336		
caenorhabditis_elegans	WBGene00021337		
caenorhabditis_elegans	WBGene00021338		
caenorhabditis_elegans	WBGene00021339		
caenorhabditis_elegans	WBGene00021340		
caenorhabditis_elegans	WBGene00021343	ortholog_one2many	WBGene00030777
caenorhabditis_elegans	WBGene00021343	ortholog_one2many	WBGene00030758
caenorhabditis_elegans	WBGene00021343	ortholog_one2many	WBGene00030759
caenorhabditis_elegans	WBGene00021344	ortholog_one2one	WBGene00030745
caenorhabditis_elegans	WBGene00021345	ortholog_one2many	WBGene00031453
caenorhabditis_elegans	WBGene00021346	ortholog_one2one	WBGene00040689
caenorhabditis_elegans	WBGene00021347	ortholog_one2one	WBGene00040688
caenorhabditis_elegans	WBGene00021348	ortholog_one2one	WBGene00040687
caenorhabditis_elegans	WBGene00021349	ortholog_one2one	WBGene00040686
caenorhabditis_elegans	WBGene00021350	ortholog_one2one	WBGene00040684
caenorhabditis_elegans	WBGene00021351	ortholog_one2one	WBGene00040682
caenorhabditis_elegans	WBGene00021352	ortholog_one2one	WBGene00040681
caenorhabditis_elegans	WBGene00021353	ortholog_one2one	WBGene00040680
caenorhabditis_elegans	WBGene00021354	ortholog_one2one	WBGene00040721
caenorhabditis_elegans	WBGene00021355	ortholog_one2one	WBGene00040722
caenorhabditis_elegans	WBGene00021357	ortholog_one2one	WBGene00030114
caenorhabditis_elegans	WBGene00021358	ortholog_one2one	WBGene00030117
caenorhabditis_elegans	WBGene00021359	ortholog_one2one	WBGene00030118
caenorhabditis_elegans	WBGene00021362	ortholog_one2one	WBGene00030132
caenorhabditis_elegans	WBGene00021363	ortholog_one2one	WBGene00030137
caenorhabditis_elegans	WBGene00021364		
caenorhabditis_elegans	WBGene00021365	ortholog_one2one	WBGene00030110
caenorhabditis_elegans	WBGene00021366	ortholog_one2one	WBGene00030111
caenorhabditis_elegans	WBGene00021367	ortholog_one2one	WBGene00030113
caenorhabditis_elegans	WBGene00021368	ortholog_one2one	WBGene00032034
caenorhabditis_elegans	WBGene00021369	ortholog_one2one	WBGene00030107
caenorhabditis_elegans	WBGene00021370	ortholog_one2many	WBGene00030109
caenorhabditis_elegans	WBGene00021371	ortholog_one2many	WBGene00030109
caenorhabditis_elegans	WBGene00021372	ortholog_one2one	WBGene00032032
caenorhabditis_elegans	WBGene00021373		
caenorhabditis_elegans	WBGene00021374	ortholog_one2one	WBGene00030129
caenorhabditis_elegans	WBGene00021375		
caenorhabditis_elegans	WBGene00021376		
caenorhabditis_elegans	WBGene00021377	ortholog_one2one	WBGene00030139
caenorhabditis_elegans	WBGene00021378	ortholog_one2one	WBGene00030138
caenorhabditis_elegans	WBGene00021379	ortholog_one2one	WBGene00030121
caenorhabditis_elegans	WBGene00021381	ortholog_one2one	WBGene00030190
caenorhabditis_elegans	WBGene00021382	ortholog_one2many	WBGene00030245
caenorhabditis_elegans	WBGene00021383		
caenorhabditis_elegans	WBGene00021384	ortholog_one2one	WBGene00030248
caenorhabditis_elegans	WBGene00021385		
caenorhabditis_elegans	WBGene00021386		
caenorhabditis_elegans	WBGene00021387	ortholog_one2one	WBGene00030238
caenorhabditis_elegans	WBGene00021388	ortholog_one2one	WBGene00086813
caenorhabditis_elegans	WBGene00021389	ortholog_one2one	WBGene00030874
caenorhabditis_elegans	WBGene00021390		
caenorhabditis_elegans	WBGene00021391	ortholog_one2many	WBGene00030870
caenorhabditis_elegans	WBGene00021392	ortholog_one2one	WBGene00030871
caenorhabditis_elegans	WBGene00021394	ortholog_one2one	WBGene00024867
caenorhabditis_elegans	WBGene00021395	ortholog_one2one	WBGene00024864
caenorhabditis_elegans	WBGene00021396	ortholog_one2one	WBGene00024862
caenorhabditis_elegans	WBGene00021397	ortholog_many2many	WBGene00087698
caenorhabditis_elegans	WBGene00021397	ortholog_many2many	WBGene00040475
caenorhabditis_elegans	WBGene00021397	ortholog_many2many	WBGene00040476
caenorhabditis_elegans	WBGene00021398	ortholog_one2many	WBGene00024861
caenorhabditis_elegans	WBGene00021400	ortholog_one2one	WBGene00024858
caenorhabditis_elegans	WBGene00021401		
caenorhabditis_elegans	WBGene00021402		
caenorhabditis_elegans	WBGene00021403	ortholog_one2many	WBGene00024849
caenorhabditis_elegans	WBGene00021404	ortholog_one2many	WBGene00024847
caenorhabditis_elegans	WBGene00021405		
caenorhabditis_elegans	WBGene00021406	ortholog_one2many	WBGene00024848
caenorhabditis_elegans	WBGene00021407	ortholog_one2many	WBGene00024849
caenorhabditis_elegans	WBGene00021408	ortholog_one2many	WBGene00024847
caenorhabditis_elegans	WBGene00021409		
caenorhabditis_elegans	WBGene00021410		
caenorhabditis_elegans	WBGene00021412	ortholog_one2one	WBGene00035743
caenorhabditis_elegans	WBGene00021413	ortholog_one2one	WBGene00028721
caenorhabditis_elegans	WBGene00021414		
caenorhabditis_elegans	WBGene00021415	ortholog_one2one	WBGene00036655
caenorhabditis_elegans	WBGene00021416	ortholog_one2one	WBGene00036660
caenorhabditis_elegans	WBGene00021417	ortholog_one2one	WBGene00036654
caenorhabditis_elegans	WBGene00021419	ortholog_one2one	WBGene00036647
caenorhabditis_elegans	WBGene00021420	ortholog_one2one	WBGene00036648
caenorhabditis_elegans	WBGene00021421	ortholog_one2one	WBGene00036650
caenorhabditis_elegans	WBGene00021423	ortholog_one2one	WBGene00036651
caenorhabditis_elegans	WBGene00021425	ortholog_one2many	WBGene00036653
caenorhabditis_elegans	WBGene00021427	ortholog_one2one	WBGene00036649
caenorhabditis_elegans	WBGene00021428	ortholog_one2one	WBGene00024014
caenorhabditis_elegans	WBGene00021430	ortholog_one2one	WBGene00036646
caenorhabditis_elegans	WBGene00021433		
caenorhabditis_elegans	WBGene00021434		
caenorhabditis_elegans	WBGene00021435	ortholog_one2one	WBGene00033607
caenorhabditis_elegans	WBGene00021436	ortholog_one2one	WBGene00035452
caenorhabditis_elegans	WBGene00021437	ortholog_one2one	WBGene00035453
caenorhabditis_elegans	WBGene00021438		
caenorhabditis_elegans	WBGene00021439	ortholog_one2one	WBGene00035451
caenorhabditis_elegans	WBGene00021440	ortholog_one2one	WBGene00035463
caenorhabditis_elegans	WBGene00021441	ortholog_one2one	WBGene00035512
caenorhabditis_elegans	WBGene00021442	ortholog_one2many	WBGene00035513
caenorhabditis_elegans	WBGene00021442	ortholog_one2many	WBGene00042228
caenorhabditis_elegans	WBGene00021443	ortholog_one2one	WBGene00035464
caenorhabditis_elegans	WBGene00021444	ortholog_one2one	WBGene00035509
caenorhabditis_elegans	WBGene00021445		
caenorhabditis_elegans	WBGene00021446	ortholog_one2one	WBGene00035461
caenorhabditis_elegans	WBGene00021447		
caenorhabditis_elegans	WBGene00021448	ortholog_one2many	WBGene00024616
caenorhabditis_elegans	WBGene00021449		
caenorhabditis_elegans	WBGene00021450	ortholog_one2one	WBGene00024625
caenorhabditis_elegans	WBGene00021451	ortholog_one2one	WBGene00024624
caenorhabditis_elegans	WBGene00021452	ortholog_one2many	WBGene00036100
caenorhabditis_elegans	WBGene00021452	ortholog_one2many	WBGene00042949
caenorhabditis_elegans	WBGene00021453		
caenorhabditis_elegans	WBGene00021454		
caenorhabditis_elegans	WBGene00021456	ortholog_one2one	WBGene00041894
caenorhabditis_elegans	WBGene00021457		
caenorhabditis_elegans	WBGene00021458	ortholog_one2one	WBGene00026645
caenorhabditis_elegans	WBGene00021460	ortholog_one2one	WBGene00026734
caenorhabditis_elegans	WBGene00021461	ortholog_one2one	WBGene00026730
caenorhabditis_elegans	WBGene00021463		
caenorhabditis_elegans	WBGene00021464	ortholog_one2one	WBGene00026728
caenorhabditis_elegans	WBGene00021465	ortholog_one2one	WBGene00026686
caenorhabditis_elegans	WBGene00021466	ortholog_one2one	WBGene00026653
caenorhabditis_elegans	WBGene00021467	ortholog_one2one	WBGene00086648
caenorhabditis_elegans	WBGene00021468	ortholog_one2one	WBGene00026648
caenorhabditis_elegans	WBGene00021469	ortholog_one2one	WBGene00026647
caenorhabditis_elegans	WBGene00021470	ortholog_one2one	WBGene00026649
caenorhabditis_elegans	WBGene00021471	ortholog_one2many	WBGene00026643
caenorhabditis_elegans	WBGene00021472	ortholog_many2many	WBGene00026726
caenorhabditis_elegans	WBGene00021472	ortholog_many2many	WBGene00030087
caenorhabditis_elegans	WBGene00021473	ortholog_one2one	WBGene00026731
caenorhabditis_elegans	WBGene00021474	ortholog_one2one	WBGene00026733
caenorhabditis_elegans	WBGene00021475	ortholog_one2one	WBGene00026652
caenorhabditis_elegans	WBGene00021476	ortholog_one2one	WBGene00026651
caenorhabditis_elegans	WBGene00021477	ortholog_many2many	WBGene00042530
caenorhabditis_elegans	WBGene00021477	ortholog_many2many	WBGene00038039
caenorhabditis_elegans	WBGene00021478		
caenorhabditis_elegans	WBGene00021479	ortholog_one2many	WBGene00024360
caenorhabditis_elegans	WBGene00021480	ortholog_one2one	WBGene00028910
caenorhabditis_elegans	WBGene00021481		
caenorhabditis_elegans	WBGene00021482	ortholog_one2one	WBGene00028913
caenorhabditis_elegans	WBGene00021484		
caenorhabditis_elegans	WBGene00021485		
caenorhabditis_elegans	WBGene00021486	ortholog_one2one	WBGene00033147
caenorhabditis_elegans	WBGene00021487	ortholog_one2many	WBGene00033143
caenorhabditis_elegans	WBGene00021487	ortholog_one2many	WBGene00033144
caenorhabditis_elegans	WBGene00021488		
caenorhabditis_elegans	WBGene00021490		
caenorhabditis_elegans	WBGene00021491	ortholog_one2many	WBGene00033142
