Genome project	Gene stable ID	Caenorhabditis remanei [WS251] gene stable ID	Homology type
caenorhabditis_brenneri	WBGene00163653	WBGene00066938	ortholog_many2many
caenorhabditis_brenneri	WBGene00163653	WBGene00069081	ortholog_many2many
caenorhabditis_brenneri	WBGene00163654		
caenorhabditis_brenneri	WBGene00163655	WBGene00062880	ortholog_one2many
caenorhabditis_brenneri	WBGene00163656	WBGene00066164	ortholog_one2many
caenorhabditis_brenneri	WBGene00163657		
caenorhabditis_brenneri	WBGene00163658		
caenorhabditis_brenneri	WBGene00163659	WBGene00083262	ortholog_one2one
caenorhabditis_brenneri	WBGene00163660	WBGene00051226	ortholog_one2one
caenorhabditis_brenneri	WBGene00163662	WBGene00063442	ortholog_one2one
caenorhabditis_brenneri	WBGene00163663	WBGene00055146	ortholog_one2one
caenorhabditis_brenneri	WBGene00163664		
caenorhabditis_brenneri	WBGene00163665		
caenorhabditis_brenneri	WBGene00163666	WBGene00083147	ortholog_one2many
caenorhabditis_brenneri	WBGene00163667	WBGene00075386	ortholog_one2one
caenorhabditis_brenneri	WBGene00163668		
caenorhabditis_brenneri	WBGene00163669	WBGene00071122	ortholog_one2many
caenorhabditis_brenneri	WBGene00163670	WBGene00068591	ortholog_many2many
caenorhabditis_brenneri	WBGene00163670	WBGene00075536	ortholog_many2many
caenorhabditis_brenneri	WBGene00163670	WBGene00068590	ortholog_many2many
caenorhabditis_brenneri	WBGene00163670	WBGene00058499	ortholog_many2many
caenorhabditis_brenneri	WBGene00163670	WBGene00068592	ortholog_many2many
caenorhabditis_brenneri	WBGene00163671	WBGene00052178	ortholog_one2one
caenorhabditis_brenneri	WBGene00163673	WBGene00055013	ortholog_one2one
caenorhabditis_brenneri	WBGene00163674		
caenorhabditis_brenneri	WBGene00163675		
caenorhabditis_brenneri	WBGene00163676		
caenorhabditis_brenneri	WBGene00163677	WBGene00051602	ortholog_one2one
caenorhabditis_brenneri	WBGene00163678		
caenorhabditis_brenneri	WBGene00163679		
caenorhabditis_brenneri	WBGene00163680		
caenorhabditis_brenneri	WBGene00163682	WBGene00073254	ortholog_many2many
caenorhabditis_brenneri	WBGene00163682	WBGene00068312	ortholog_many2many
caenorhabditis_brenneri	WBGene00163683		
caenorhabditis_brenneri	WBGene00163684	WBGene00063564	ortholog_one2one
caenorhabditis_brenneri	WBGene00163685		
caenorhabditis_brenneri	WBGene00163686	WBGene00069737	ortholog_many2many
caenorhabditis_brenneri	WBGene00163686	WBGene00072502	ortholog_many2many
caenorhabditis_brenneri	WBGene00163686	WBGene00070772	ortholog_many2many
caenorhabditis_brenneri	WBGene00163686	WBGene00072503	ortholog_many2many
caenorhabditis_brenneri	WBGene00163686	WBGene00071387	ortholog_many2many
caenorhabditis_brenneri	WBGene00163687	WBGene00067920	ortholog_one2one
caenorhabditis_brenneri	WBGene00163688	WBGene00056430	ortholog_many2many
caenorhabditis_brenneri	WBGene00163688	WBGene00053682	ortholog_many2many
caenorhabditis_brenneri	WBGene00163689	WBGene00072618	ortholog_one2many
caenorhabditis_brenneri	WBGene00163690		
caenorhabditis_brenneri	WBGene00163691	WBGene00065292	ortholog_one2many
caenorhabditis_brenneri	WBGene00163692	WBGene00052528	ortholog_one2one
caenorhabditis_brenneri	WBGene00163693	WBGene00070395	ortholog_one2one
caenorhabditis_brenneri	WBGene00163694	WBGene00055937	ortholog_many2many
caenorhabditis_brenneri	WBGene00163694	WBGene00056025	ortholog_many2many
caenorhabditis_brenneri	WBGene00163695		
caenorhabditis_brenneri	WBGene00163696	WBGene00061774	ortholog_one2one
caenorhabditis_brenneri	WBGene00163697	WBGene00052802	ortholog_one2many
caenorhabditis_brenneri	WBGene00163698	WBGene00057309	ortholog_one2many
caenorhabditis_brenneri	WBGene00163699	WBGene00065685	ortholog_many2many
caenorhabditis_brenneri	WBGene00163699	WBGene00073414	ortholog_many2many
caenorhabditis_brenneri	WBGene00163700		
caenorhabditis_brenneri	WBGene00163701	WBGene00072002	ortholog_one2one
caenorhabditis_brenneri	WBGene00163702	WBGene00073634	ortholog_many2many
caenorhabditis_brenneri	WBGene00163702	WBGene00062500	ortholog_many2many
caenorhabditis_brenneri	WBGene00163703	WBGene00055335	ortholog_one2many
caenorhabditis_brenneri	WBGene00163704		
caenorhabditis_brenneri	WBGene00163705	WBGene00061436	ortholog_one2one
caenorhabditis_brenneri	WBGene00163706	WBGene00056024	ortholog_one2one
caenorhabditis_brenneri	WBGene00163707	WBGene00051611	ortholog_one2one
caenorhabditis_brenneri	WBGene00163708	WBGene00054115	ortholog_one2many
caenorhabditis_brenneri	WBGene00163709		
caenorhabditis_brenneri	WBGene00163710		
caenorhabditis_brenneri	WBGene00163711		
caenorhabditis_brenneri	WBGene00163712		
caenorhabditis_brenneri	WBGene00163713		
caenorhabditis_brenneri	WBGene00163714	WBGene00052149	ortholog_one2one
caenorhabditis_brenneri	WBGene00163715	WBGene00067051	ortholog_many2many
caenorhabditis_brenneri	WBGene00163715	WBGene00074013	ortholog_many2many
caenorhabditis_brenneri	WBGene00163716	WBGene00079876	ortholog_many2many
caenorhabditis_brenneri	WBGene00163716	WBGene00069318	ortholog_many2many
caenorhabditis_brenneri	WBGene00163717		
caenorhabditis_brenneri	WBGene00163718	WBGene00083451	ortholog_one2many
caenorhabditis_brenneri	WBGene00163719		
caenorhabditis_brenneri	WBGene00163720	WBGene00081022	ortholog_many2many
caenorhabditis_brenneri	WBGene00163720	WBGene00082969	ortholog_many2many
caenorhabditis_brenneri	WBGene00163721	WBGene00054069	ortholog_one2many
caenorhabditis_brenneri	WBGene00163722		
caenorhabditis_brenneri	WBGene00163723	WBGene00052795	ortholog_many2many
caenorhabditis_brenneri	WBGene00163723	WBGene00052758	ortholog_many2many
caenorhabditis_brenneri	WBGene00163724	WBGene00053898	ortholog_one2one
caenorhabditis_brenneri	WBGene00163725		
caenorhabditis_brenneri	WBGene00163726		
caenorhabditis_brenneri	WBGene00163727	WBGene00063606	ortholog_one2one
caenorhabditis_brenneri	WBGene00163728	WBGene00062102	ortholog_one2many
caenorhabditis_brenneri	WBGene00163729	WBGene00080404	ortholog_many2many
caenorhabditis_brenneri	WBGene00163729	WBGene00065790	ortholog_many2many
caenorhabditis_brenneri	WBGene00163729	WBGene00085134	ortholog_many2many
caenorhabditis_brenneri	WBGene00163730		
caenorhabditis_brenneri	WBGene00163731	WBGene00067662	ortholog_one2many
caenorhabditis_brenneri	WBGene00163732	WBGene00056895	ortholog_one2many
caenorhabditis_brenneri	WBGene00163733	WBGene00052173	ortholog_one2many
caenorhabditis_brenneri	WBGene00163734	WBGene00057551	ortholog_one2many
caenorhabditis_brenneri	WBGene00163735		
caenorhabditis_brenneri	WBGene00163736	WBGene00054384	ortholog_one2one
caenorhabditis_brenneri	WBGene00163737	WBGene00056410	ortholog_one2one
caenorhabditis_brenneri	WBGene00163738	WBGene00064019	ortholog_many2many
caenorhabditis_brenneri	WBGene00163738	WBGene00074578	ortholog_many2many
caenorhabditis_brenneri	WBGene00163739	WBGene00082944	ortholog_one2one
caenorhabditis_brenneri	WBGene00163740		
caenorhabditis_brenneri	WBGene00163741		
caenorhabditis_brenneri	WBGene00163743		
caenorhabditis_brenneri	WBGene00163744	WBGene00070435	ortholog_one2one
caenorhabditis_brenneri	WBGene00163745	WBGene00055877	ortholog_one2one
caenorhabditis_brenneri	WBGene00163746	WBGene00079017	ortholog_one2one
caenorhabditis_brenneri	WBGene00163747		
caenorhabditis_brenneri	WBGene00163748		
caenorhabditis_brenneri	WBGene00163750	WBGene00078332	ortholog_one2one
caenorhabditis_brenneri	WBGene00163751		
caenorhabditis_brenneri	WBGene00163752	WBGene00064461	ortholog_one2one
caenorhabditis_brenneri	WBGene00163753		
caenorhabditis_brenneri	WBGene00163754	WBGene00058788	ortholog_one2many
caenorhabditis_brenneri	WBGene00163755		
caenorhabditis_brenneri	WBGene00163756		
caenorhabditis_brenneri	WBGene00163757	WBGene00084844	ortholog_one2many
caenorhabditis_brenneri	WBGene00163757	WBGene00080378	ortholog_one2many
caenorhabditis_brenneri	WBGene00163757	WBGene00081328	ortholog_one2many
caenorhabditis_brenneri	WBGene00163757	WBGene00082762	ortholog_one2many
caenorhabditis_brenneri	WBGene00163757	WBGene00083775	ortholog_one2many
caenorhabditis_brenneri	WBGene00163757	WBGene00081780	ortholog_one2many
caenorhabditis_brenneri	WBGene00163758		
caenorhabditis_brenneri	WBGene00163759	WBGene00068084	ortholog_one2one
caenorhabditis_brenneri	WBGene00163760	WBGene00079355	ortholog_one2one
caenorhabditis_brenneri	WBGene00163761		
caenorhabditis_brenneri	WBGene00163762		
caenorhabditis_brenneri	WBGene00163763		
caenorhabditis_brenneri	WBGene00163764		
caenorhabditis_brenneri	WBGene00163765	WBGene00051789	ortholog_one2one
caenorhabditis_brenneri	WBGene00163766	WBGene00083091	ortholog_one2many
caenorhabditis_brenneri	WBGene00163767	WBGene00057204	ortholog_one2many
caenorhabditis_brenneri	WBGene00163768	WBGene00053334	ortholog_one2many
caenorhabditis_brenneri	WBGene00163769	WBGene00081527	ortholog_one2many
caenorhabditis_brenneri	WBGene00163770	WBGene00062590	ortholog_one2one
caenorhabditis_brenneri	WBGene00163771		
caenorhabditis_brenneri	WBGene00163772		
caenorhabditis_brenneri	WBGene00163773	WBGene00060096	ortholog_one2many
caenorhabditis_brenneri	WBGene00163774		
caenorhabditis_brenneri	WBGene00163775	WBGene00074819	ortholog_many2many
caenorhabditis_brenneri	WBGene00163775	WBGene00068386	ortholog_many2many
caenorhabditis_brenneri	WBGene00163776	WBGene00059369	ortholog_one2many
caenorhabditis_brenneri	WBGene00163777		
caenorhabditis_brenneri	WBGene00163778		
caenorhabditis_brenneri	WBGene00163779	WBGene00052045	ortholog_one2one
caenorhabditis_brenneri	WBGene00163780	WBGene00065461	ortholog_one2many
caenorhabditis_brenneri	WBGene00163781		
caenorhabditis_brenneri	WBGene00163782	WBGene00058819	ortholog_one2many
caenorhabditis_brenneri	WBGene00163783	WBGene00052732	ortholog_many2many
caenorhabditis_brenneri	WBGene00163783	WBGene00052317	ortholog_many2many
caenorhabditis_brenneri	WBGene00163784	WBGene00066258	ortholog_one2many
caenorhabditis_brenneri	WBGene00163785		
caenorhabditis_brenneri	WBGene00163786	WBGene00059131	ortholog_one2one
caenorhabditis_brenneri	WBGene00163787		
caenorhabditis_brenneri	WBGene00163788		
caenorhabditis_brenneri	WBGene00163789	WBGene00069772	ortholog_many2many
caenorhabditis_brenneri	WBGene00163789	WBGene00069774	ortholog_many2many
caenorhabditis_brenneri	WBGene00163789	WBGene00081774	ortholog_many2many
caenorhabditis_brenneri	WBGene00163789	WBGene00069775	ortholog_many2many
caenorhabditis_brenneri	WBGene00163789	WBGene00069773	ortholog_many2many
caenorhabditis_brenneri	WBGene00163789	WBGene00069769	ortholog_many2many
caenorhabditis_brenneri	WBGene00163790	WBGene00065431	ortholog_many2many
caenorhabditis_brenneri	WBGene00163790	WBGene00071848	ortholog_many2many
caenorhabditis_brenneri	WBGene00163791	WBGene00075337	ortholog_one2many
caenorhabditis_brenneri	WBGene00163791	WBGene00081035	ortholog_one2many
caenorhabditis_brenneri	WBGene00163792		
caenorhabditis_brenneri	WBGene00163793	WBGene00064227	ortholog_one2one
caenorhabditis_brenneri	WBGene00163794	WBGene00065822	ortholog_many2many
caenorhabditis_brenneri	WBGene00163794	WBGene00066789	ortholog_many2many
caenorhabditis_brenneri	WBGene00163794	WBGene00065820	ortholog_many2many
caenorhabditis_brenneri	WBGene00163794	WBGene00065812	ortholog_many2many
caenorhabditis_brenneri	WBGene00163794	WBGene00072093	ortholog_many2many
caenorhabditis_brenneri	WBGene00163794	WBGene00065925	ortholog_many2many
caenorhabditis_brenneri	WBGene00163794	WBGene00064130	ortholog_many2many
caenorhabditis_brenneri	WBGene00163794	WBGene00085127	ortholog_many2many
caenorhabditis_brenneri	WBGene00163795	WBGene00051419	ortholog_one2one
caenorhabditis_brenneri	WBGene00163796	WBGene00055561	ortholog_one2one
caenorhabditis_brenneri	WBGene00163797	WBGene00052703	ortholog_one2one
caenorhabditis_brenneri	WBGene00163798	WBGene00083463	ortholog_one2many
caenorhabditis_brenneri	WBGene00163799	WBGene00061734	ortholog_one2one
caenorhabditis_brenneri	WBGene00163800	WBGene00055358	ortholog_one2many
caenorhabditis_brenneri	WBGene00163801	WBGene00055966	ortholog_many2many
caenorhabditis_brenneri	WBGene00163801	WBGene00077143	ortholog_many2many
caenorhabditis_brenneri	WBGene00163801	WBGene00065009	ortholog_many2many
caenorhabditis_brenneri	WBGene00163802	WBGene00051251	ortholog_one2one
caenorhabditis_brenneri	WBGene00163803	WBGene00075688	ortholog_many2many
caenorhabditis_brenneri	WBGene00163803	WBGene00068001	ortholog_many2many
caenorhabditis_brenneri	WBGene00163804	WBGene00059730	ortholog_one2one
caenorhabditis_brenneri	WBGene00163805		
caenorhabditis_brenneri	WBGene00163806	WBGene00060104	ortholog_one2many
caenorhabditis_brenneri	WBGene00163807	WBGene00055558	ortholog_many2many
caenorhabditis_brenneri	WBGene00163807	WBGene00055439	ortholog_many2many
caenorhabditis_brenneri	WBGene00163808		
caenorhabditis_brenneri	WBGene00163809		
caenorhabditis_brenneri	WBGene00163810	WBGene00060448	ortholog_one2many
caenorhabditis_brenneri	WBGene00163811	WBGene00057954	ortholog_one2one
caenorhabditis_brenneri	WBGene00163812	WBGene00055910	ortholog_many2many
caenorhabditis_brenneri	WBGene00163812	WBGene00055909	ortholog_many2many
caenorhabditis_brenneri	WBGene00163813	WBGene00051644	ortholog_one2one
caenorhabditis_brenneri	WBGene00163814	WBGene00054224	ortholog_one2one
caenorhabditis_brenneri	WBGene00163815	WBGene00051389	ortholog_one2one
caenorhabditis_brenneri	WBGene00163816	WBGene00051054	ortholog_one2one
caenorhabditis_brenneri	WBGene00163817		
caenorhabditis_brenneri	WBGene00163818	WBGene00065323	ortholog_one2one
caenorhabditis_brenneri	WBGene00163819		
caenorhabditis_brenneri	WBGene00163820		
caenorhabditis_brenneri	WBGene00163821	WBGene00065796	ortholog_one2one
caenorhabditis_brenneri	WBGene00163822	WBGene00055748	ortholog_one2one
caenorhabditis_brenneri	WBGene00163823	WBGene00054091	ortholog_one2many
caenorhabditis_brenneri	WBGene00163824	WBGene00079601	ortholog_one2one
caenorhabditis_brenneri	WBGene00163825	WBGene00056441	ortholog_one2many
caenorhabditis_brenneri	WBGene00163826	WBGene00069913	ortholog_one2many
caenorhabditis_brenneri	WBGene00163827		
caenorhabditis_brenneri	WBGene00163828	WBGene00056576	ortholog_many2many
caenorhabditis_brenneri	WBGene00163828	WBGene00068304	ortholog_many2many
caenorhabditis_brenneri	WBGene00163829		
caenorhabditis_brenneri	WBGene00163830	WBGene00067510	ortholog_one2one
caenorhabditis_brenneri	WBGene00163831	WBGene00078059	ortholog_many2many
caenorhabditis_brenneri	WBGene00163831	WBGene00063447	ortholog_many2many
caenorhabditis_brenneri	WBGene00163831	WBGene00063450	ortholog_many2many
caenorhabditis_brenneri	WBGene00163831	WBGene00063479	ortholog_many2many
caenorhabditis_brenneri	WBGene00163831	WBGene00078037	ortholog_many2many
caenorhabditis_brenneri	WBGene00163832		
caenorhabditis_brenneri	WBGene00163833		
caenorhabditis_brenneri	WBGene00163834	WBGene00070757	ortholog_one2many
caenorhabditis_brenneri	WBGene00163835	WBGene00083802	ortholog_one2one
caenorhabditis_brenneri	WBGene00163836		
caenorhabditis_brenneri	WBGene00163837	WBGene00056392	ortholog_one2many
caenorhabditis_brenneri	WBGene00163838	WBGene00056701	ortholog_one2many
caenorhabditis_brenneri	WBGene00163838	WBGene00080998	ortholog_one2many
caenorhabditis_brenneri	WBGene00163839		
caenorhabditis_brenneri	WBGene00163840		
caenorhabditis_brenneri	WBGene00163841	WBGene00070629	ortholog_one2one
caenorhabditis_brenneri	WBGene00163842		
caenorhabditis_brenneri	WBGene00163843	WBGene00052303	ortholog_one2one
caenorhabditis_brenneri	WBGene00163844	WBGene00062286	ortholog_one2one
caenorhabditis_brenneri	WBGene00163845	WBGene00054811	ortholog_one2one
caenorhabditis_brenneri	WBGene00163846	WBGene00053116	ortholog_one2one
caenorhabditis_brenneri	WBGene00163847	WBGene00068227	ortholog_one2one
caenorhabditis_brenneri	WBGene00163848		
caenorhabditis_brenneri	WBGene00163849	WBGene00060565	ortholog_one2one
caenorhabditis_brenneri	WBGene00163850		
caenorhabditis_brenneri	WBGene00163851		
caenorhabditis_brenneri	WBGene00163852	WBGene00083516	ortholog_one2one
caenorhabditis_brenneri	WBGene00163853	WBGene00080220	ortholog_one2many
caenorhabditis_brenneri	WBGene00163854	WBGene00077290	ortholog_one2many
caenorhabditis_brenneri	WBGene00163854	WBGene00077294	ortholog_one2many
caenorhabditis_brenneri	WBGene00163855		
caenorhabditis_brenneri	WBGene00163856	WBGene00051589	ortholog_one2one
caenorhabditis_brenneri	WBGene00163858		
caenorhabditis_brenneri	WBGene00163859	WBGene00062955	ortholog_one2one
caenorhabditis_brenneri	WBGene00163860	WBGene00053058	ortholog_one2many
caenorhabditis_brenneri	WBGene00163861	WBGene00066580	ortholog_one2many
caenorhabditis_brenneri	WBGene00163862	WBGene00062424	ortholog_one2many
caenorhabditis_brenneri	WBGene00163863		
caenorhabditis_brenneri	WBGene00163864	WBGene00084725	ortholog_one2one
caenorhabditis_brenneri	WBGene00163865	WBGene00054304	ortholog_one2many
caenorhabditis_brenneri	WBGene00163866		
caenorhabditis_brenneri	WBGene00163867	WBGene00063773	ortholog_many2many
caenorhabditis_brenneri	WBGene00163867	WBGene00071296	ortholog_many2many
caenorhabditis_brenneri	WBGene00163867	WBGene00071298	ortholog_many2many
caenorhabditis_brenneri	WBGene00163867	WBGene00071295	ortholog_many2many
caenorhabditis_brenneri	WBGene00163867	WBGene00071297	ortholog_many2many
caenorhabditis_brenneri	WBGene00163867	WBGene00071299	ortholog_many2many
caenorhabditis_brenneri	WBGene00163868		
caenorhabditis_brenneri	WBGene00163869	WBGene00053430	ortholog_one2one
caenorhabditis_brenneri	WBGene00163870	WBGene00077298	ortholog_one2one
caenorhabditis_brenneri	WBGene00163871		
caenorhabditis_brenneri	WBGene00163872		
caenorhabditis_brenneri	WBGene00163873		
caenorhabditis_brenneri	WBGene00163874	WBGene00063994	ortholog_many2many
caenorhabditis_brenneri	WBGene00163874	WBGene00063993	ortholog_many2many
caenorhabditis_brenneri	WBGene00163875	WBGene00062852	ortholog_one2one
caenorhabditis_brenneri	WBGene00163876	WBGene00054602	ortholog_one2one
caenorhabditis_brenneri	WBGene00163877	WBGene00079967	ortholog_one2many
caenorhabditis_brenneri	WBGene00163878		
caenorhabditis_brenneri	WBGene00163879		
caenorhabditis_brenneri	WBGene00163880	WBGene00055896	ortholog_one2one
caenorhabditis_brenneri	WBGene00163881		
caenorhabditis_brenneri	WBGene00163882	WBGene00074220	ortholog_many2many
caenorhabditis_brenneri	WBGene00163882	WBGene00069976	ortholog_many2many
caenorhabditis_brenneri	WBGene00163883	WBGene00062034	ortholog_one2one
caenorhabditis_brenneri	WBGene00163884	WBGene00051448	ortholog_one2one
caenorhabditis_brenneri	WBGene00163885	WBGene00061210	ortholog_one2many
caenorhabditis_brenneri	WBGene00163886	WBGene00072454	ortholog_one2one
caenorhabditis_brenneri	WBGene00163888	WBGene00080406	ortholog_many2many
caenorhabditis_brenneri	WBGene00163888	WBGene00082307	ortholog_many2many
caenorhabditis_brenneri	WBGene00163888	WBGene00084402	ortholog_many2many
caenorhabditis_brenneri	WBGene00163888	WBGene00084544	ortholog_many2many
caenorhabditis_brenneri	WBGene00163888	WBGene00081384	ortholog_many2many
caenorhabditis_brenneri	WBGene00163888	WBGene00071731	ortholog_many2many
caenorhabditis_brenneri	WBGene00163888	WBGene00077892	ortholog_many2many
caenorhabditis_brenneri	WBGene00163888	WBGene00085124	ortholog_many2many
caenorhabditis_brenneri	WBGene00163888	WBGene00079479	ortholog_many2many
caenorhabditis_brenneri	WBGene00163889		
caenorhabditis_brenneri	WBGene00163890		
caenorhabditis_brenneri	WBGene00163891	WBGene00068647	ortholog_one2many
caenorhabditis_brenneri	WBGene00163892	WBGene00057372	ortholog_one2many
caenorhabditis_brenneri	WBGene00163893		
caenorhabditis_brenneri	WBGene00163894		
caenorhabditis_brenneri	WBGene00163895	WBGene00067432	ortholog_one2many
caenorhabditis_brenneri	WBGene00163896		
caenorhabditis_brenneri	WBGene00163897		
caenorhabditis_brenneri	WBGene00163898		
caenorhabditis_brenneri	WBGene00163899	WBGene00060592	ortholog_one2many
caenorhabditis_brenneri	WBGene00163900	WBGene00052433	ortholog_one2many
caenorhabditis_brenneri	WBGene00163901		
caenorhabditis_brenneri	WBGene00163902	WBGene00063833	ortholog_many2many
caenorhabditis_brenneri	WBGene00163902	WBGene00073833	ortholog_many2many
caenorhabditis_brenneri	WBGene00163903		
caenorhabditis_brenneri	WBGene00163904	WBGene00061529	ortholog_one2one
caenorhabditis_brenneri	WBGene00163905	WBGene00057548	ortholog_one2many
caenorhabditis_brenneri	WBGene00163906	WBGene00083174	ortholog_one2many
caenorhabditis_brenneri	WBGene00163906	WBGene00083125	ortholog_one2many
caenorhabditis_brenneri	WBGene00163906	WBGene00083194	ortholog_one2many
caenorhabditis_brenneri	WBGene00163907	WBGene00057374	ortholog_one2many
caenorhabditis_brenneri	WBGene00163908		
caenorhabditis_brenneri	WBGene00163909	WBGene00077827	ortholog_one2one
caenorhabditis_brenneri	WBGene00163910	WBGene00059103	ortholog_one2one
caenorhabditis_brenneri	WBGene00163911	WBGene00051032	ortholog_one2one
caenorhabditis_brenneri	WBGene00163912	WBGene00061209	ortholog_one2many
caenorhabditis_brenneri	WBGene00163913	WBGene00073220	ortholog_many2many
caenorhabditis_brenneri	WBGene00163913	WBGene00066116	ortholog_many2many
caenorhabditis_brenneri	WBGene00163914		
caenorhabditis_brenneri	WBGene00163916	WBGene00052217	ortholog_one2one
caenorhabditis_brenneri	WBGene00163917	WBGene00072396	ortholog_one2one
caenorhabditis_brenneri	WBGene00163918		
caenorhabditis_brenneri	WBGene00163919	WBGene00057032	ortholog_one2one
caenorhabditis_brenneri	WBGene00163920		
caenorhabditis_brenneri	WBGene00163921		
caenorhabditis_brenneri	WBGene00163922	WBGene00085098	ortholog_many2many
caenorhabditis_brenneri	WBGene00163922	WBGene00072554	ortholog_many2many
caenorhabditis_brenneri	WBGene00163923		
caenorhabditis_brenneri	WBGene00163924		
caenorhabditis_brenneri	WBGene00163925	WBGene00056183	ortholog_one2many
caenorhabditis_brenneri	WBGene00163926		
caenorhabditis_brenneri	WBGene00163927	WBGene00073685	ortholog_many2many
caenorhabditis_brenneri	WBGene00163927	WBGene00059403	ortholog_many2many
caenorhabditis_brenneri	WBGene00163928	WBGene00064491	ortholog_one2one
caenorhabditis_brenneri	WBGene00163929	WBGene00055732	ortholog_many2many
caenorhabditis_brenneri	WBGene00163929	WBGene00055458	ortholog_many2many
caenorhabditis_brenneri	WBGene00163930		
caenorhabditis_brenneri	WBGene00163931		
caenorhabditis_brenneri	WBGene00163932	WBGene00067714	ortholog_many2many
caenorhabditis_brenneri	WBGene00163932	WBGene00078311	ortholog_many2many
caenorhabditis_brenneri	WBGene00163932	WBGene00067713	ortholog_many2many
caenorhabditis_brenneri	WBGene00163933	WBGene00057616	ortholog_one2one
caenorhabditis_brenneri	WBGene00163934	WBGene00063860	ortholog_many2many
caenorhabditis_brenneri	WBGene00163934	WBGene00074298	ortholog_many2many
caenorhabditis_brenneri	WBGene00163935	WBGene00067798	ortholog_one2many
caenorhabditis_brenneri	WBGene00163936	WBGene00054302	ortholog_one2one
caenorhabditis_brenneri	WBGene00163937	WBGene00054986	ortholog_one2one
caenorhabditis_brenneri	WBGene00163938	WBGene00060815	ortholog_one2many
caenorhabditis_brenneri	WBGene00163939	WBGene00052966	ortholog_one2many
caenorhabditis_brenneri	WBGene00163940		
caenorhabditis_brenneri	WBGene00163941	WBGene00063156	ortholog_one2one
caenorhabditis_brenneri	WBGene00163942		
caenorhabditis_brenneri	WBGene00163943	WBGene00081557	ortholog_one2one
caenorhabditis_brenneri	WBGene00163944	WBGene00058772	ortholog_one2one
caenorhabditis_brenneri	WBGene00163945		
caenorhabditis_brenneri	WBGene00163947	WBGene00081959	ortholog_one2one
caenorhabditis_brenneri	WBGene00163948		
caenorhabditis_brenneri	WBGene00163949		
caenorhabditis_brenneri	WBGene00163950		
caenorhabditis_brenneri	WBGene00163951		
caenorhabditis_brenneri	WBGene00163952	WBGene00066068	ortholog_one2one
caenorhabditis_brenneri	WBGene00163953	WBGene00063201	ortholog_one2one
caenorhabditis_brenneri	WBGene00163954	WBGene00053207	ortholog_one2one
caenorhabditis_brenneri	WBGene00163955	WBGene00056510	ortholog_one2one
caenorhabditis_brenneri	WBGene00163956	WBGene00065504	ortholog_one2one
caenorhabditis_brenneri	WBGene00163957	WBGene00052547	ortholog_one2many
caenorhabditis_brenneri	WBGene00163958		
caenorhabditis_brenneri	WBGene00163959		
caenorhabditis_brenneri	WBGene00163960	WBGene00080630	ortholog_many2many
caenorhabditis_brenneri	WBGene00163960	WBGene00078841	ortholog_many2many
caenorhabditis_brenneri	WBGene00163961	WBGene00080453	ortholog_one2many
caenorhabditis_brenneri	WBGene00163962		
caenorhabditis_brenneri	WBGene00163963	WBGene00065994	ortholog_many2many
caenorhabditis_brenneri	WBGene00163963	WBGene00066398	ortholog_many2many
caenorhabditis_brenneri	WBGene00163963	WBGene00073904	ortholog_many2many
caenorhabditis_brenneri	WBGene00163963	WBGene00076311	ortholog_many2many
caenorhabditis_brenneri	WBGene00163963	WBGene00071480	ortholog_many2many
caenorhabditis_brenneri	WBGene00163963	WBGene00062135	ortholog_many2many
caenorhabditis_brenneri	WBGene00163963	WBGene00059214	ortholog_many2many
caenorhabditis_brenneri	WBGene00163963	WBGene00071456	ortholog_many2many
caenorhabditis_brenneri	WBGene00163964	WBGene00078556	ortholog_many2many
caenorhabditis_brenneri	WBGene00163964	WBGene00062832	ortholog_many2many
caenorhabditis_brenneri	WBGene00163965	WBGene00059203	ortholog_many2many
caenorhabditis_brenneri	WBGene00163965	WBGene00074898	ortholog_many2many
caenorhabditis_brenneri	WBGene00163966	WBGene00057680	ortholog_one2many
caenorhabditis_brenneri	WBGene00163967		
caenorhabditis_brenneri	WBGene00163969		
caenorhabditis_brenneri	WBGene00163970		
caenorhabditis_brenneri	WBGene00163971		
caenorhabditis_brenneri	WBGene00163972	WBGene00062326	ortholog_one2many
caenorhabditis_brenneri	WBGene00163973	WBGene00074803	ortholog_one2many
caenorhabditis_brenneri	WBGene00163973	WBGene00062569	ortholog_one2many
caenorhabditis_brenneri	WBGene00163974	WBGene00082038	ortholog_one2one
caenorhabditis_brenneri	WBGene00163975	WBGene00063871	ortholog_many2many
caenorhabditis_brenneri	WBGene00163975	WBGene00073519	ortholog_many2many
caenorhabditis_brenneri	WBGene00163976		
caenorhabditis_brenneri	WBGene00163977	WBGene00071266	ortholog_one2many
caenorhabditis_brenneri	WBGene00163977	WBGene00076180	ortholog_one2many
caenorhabditis_brenneri	WBGene00163978		
caenorhabditis_brenneri	WBGene00163979	WBGene00053287	ortholog_one2one
caenorhabditis_brenneri	WBGene00163980	WBGene00068955	ortholog_one2many
caenorhabditis_brenneri	WBGene00163981	WBGene00078101	ortholog_many2many
caenorhabditis_brenneri	WBGene00163981	WBGene00078114	ortholog_many2many
caenorhabditis_brenneri	WBGene00163982		
caenorhabditis_brenneri	WBGene00163983	WBGene00073156	ortholog_many2many
caenorhabditis_brenneri	WBGene00163983	WBGene00074010	ortholog_many2many
caenorhabditis_brenneri	WBGene00163983	WBGene00058388	ortholog_many2many
caenorhabditis_brenneri	WBGene00163983	WBGene00070795	ortholog_many2many
