Genome project	Gene stable ID	Homology type	Caenorhabditis remanei [WS251] gene stable ID
caenorhabditis_briggsae	WBGene00040330		
caenorhabditis_briggsae	WBGene00040331		
caenorhabditis_briggsae	WBGene00040332	ortholog_one2many	WBGene00085822
caenorhabditis_briggsae	WBGene00040333		
caenorhabditis_briggsae	WBGene00040334		
caenorhabditis_briggsae	WBGene00040335		
caenorhabditis_briggsae	WBGene00040336		
caenorhabditis_briggsae	WBGene00040337	ortholog_many2many	WBGene00068449
caenorhabditis_briggsae	WBGene00040337	ortholog_many2many	WBGene00068579
caenorhabditis_briggsae	WBGene00040337	ortholog_many2many	WBGene00068578
caenorhabditis_briggsae	WBGene00040338		
caenorhabditis_briggsae	WBGene00040339	ortholog_one2many	WBGene00086365
caenorhabditis_briggsae	WBGene00040340		
caenorhabditis_briggsae	WBGene00040341		
caenorhabditis_briggsae	WBGene00040342	ortholog_many2many	WBGene00066799
caenorhabditis_briggsae	WBGene00040342	ortholog_many2many	WBGene00085863
caenorhabditis_briggsae	WBGene00040342	ortholog_many2many	WBGene00075195
caenorhabditis_briggsae	WBGene00040342	ortholog_many2many	WBGene00066797
caenorhabditis_briggsae	WBGene00040342	ortholog_many2many	WBGene00066800
caenorhabditis_briggsae	WBGene00040343		
caenorhabditis_briggsae	WBGene00040344	ortholog_one2many	WBGene00061485
caenorhabditis_briggsae	WBGene00040345	ortholog_one2many	WBGene00066801
caenorhabditis_briggsae	WBGene00040345	ortholog_one2many	WBGene00075800
caenorhabditis_briggsae	WBGene00040345	ortholog_one2many	WBGene00066802
caenorhabditis_briggsae	WBGene00040346	ortholog_one2one	WBGene00066792
caenorhabditis_briggsae	WBGene00040347	ortholog_one2many	WBGene00074078
caenorhabditis_briggsae	WBGene00040347	ortholog_one2many	WBGene00072392
caenorhabditis_briggsae	WBGene00040347	ortholog_one2many	WBGene00072395
caenorhabditis_briggsae	WBGene00040347	ortholog_one2many	WBGene00076433
caenorhabditis_briggsae	WBGene00040347	ortholog_one2many	WBGene00072394
caenorhabditis_briggsae	WBGene00040348	ortholog_one2many	WBGene00058501
caenorhabditis_briggsae	WBGene00040348	ortholog_one2many	WBGene00076741
caenorhabditis_briggsae	WBGene00040348	ortholog_one2many	WBGene00068514
caenorhabditis_briggsae	WBGene00040348	ortholog_one2many	WBGene00072146
caenorhabditis_briggsae	WBGene00040348	ortholog_one2many	WBGene00070150
caenorhabditis_briggsae	WBGene00040349	ortholog_one2many	WBGene00075546
caenorhabditis_briggsae	WBGene00040349	ortholog_one2many	WBGene00072208
caenorhabditis_briggsae	WBGene00040349	ortholog_one2many	WBGene00072393
caenorhabditis_briggsae	WBGene00040349	ortholog_one2many	WBGene00074080
caenorhabditis_briggsae	WBGene00040350	ortholog_one2many	WBGene00074489
caenorhabditis_briggsae	WBGene00040350	ortholog_one2many	WBGene00072211
caenorhabditis_briggsae	WBGene00040350	ortholog_one2many	WBGene00078611
caenorhabditis_briggsae	WBGene00040350	ortholog_one2many	WBGene00072209
caenorhabditis_briggsae	WBGene00040350	ortholog_one2many	WBGene00072210
caenorhabditis_briggsae	WBGene00040351	ortholog_one2one	WBGene00072346
caenorhabditis_briggsae	WBGene00040352	ortholog_one2many	WBGene00073826
caenorhabditis_briggsae	WBGene00040352	ortholog_one2many	WBGene00072343
caenorhabditis_briggsae	WBGene00040353	ortholog_many2many	WBGene00065478
caenorhabditis_briggsae	WBGene00040353	ortholog_many2many	WBGene00068170
caenorhabditis_briggsae	WBGene00040354		
caenorhabditis_briggsae	WBGene00040355		
caenorhabditis_briggsae	WBGene00040356		
caenorhabditis_briggsae	WBGene00040357	ortholog_one2one	WBGene00075322
caenorhabditis_briggsae	WBGene00040358	ortholog_one2many	WBGene00063825
caenorhabditis_briggsae	WBGene00040358	ortholog_one2many	WBGene00078162
caenorhabditis_briggsae	WBGene00040359		
caenorhabditis_briggsae	WBGene00040360		
caenorhabditis_briggsae	WBGene00040361	ortholog_one2many	WBGene00063820
caenorhabditis_briggsae	WBGene00040361	ortholog_one2many	WBGene00073809
caenorhabditis_briggsae	WBGene00040361	ortholog_one2many	WBGene00081098
caenorhabditis_briggsae	WBGene00040362		
caenorhabditis_briggsae	WBGene00040363	ortholog_one2many	WBGene00076235
caenorhabditis_briggsae	WBGene00040363	ortholog_one2many	WBGene00070250
caenorhabditis_briggsae	WBGene00040364	ortholog_one2many	WBGene00081068
caenorhabditis_briggsae	WBGene00040364	ortholog_one2many	WBGene00076234
caenorhabditis_briggsae	WBGene00040364	ortholog_one2many	WBGene00070251
caenorhabditis_briggsae	WBGene00040365	ortholog_one2one	WBGene00070252
caenorhabditis_briggsae	WBGene00040366	ortholog_one2one	WBGene00070253
caenorhabditis_briggsae	WBGene00040367	ortholog_one2many	WBGene00077223
caenorhabditis_briggsae	WBGene00040367	ortholog_one2many	WBGene00070254
caenorhabditis_briggsae	WBGene00040368	ortholog_one2one	WBGene00073530
caenorhabditis_briggsae	WBGene00040369	ortholog_many2many	WBGene00082051
caenorhabditis_briggsae	WBGene00040369	ortholog_many2many	WBGene00082027
caenorhabditis_briggsae	WBGene00040369	ortholog_many2many	WBGene00081951
caenorhabditis_briggsae	WBGene00040369	ortholog_many2many	WBGene00072367
caenorhabditis_briggsae	WBGene00040369	ortholog_many2many	WBGene00081950
caenorhabditis_briggsae	WBGene00040369	ortholog_many2many	WBGene00081965
caenorhabditis_briggsae	WBGene00040369	ortholog_many2many	WBGene00072364
caenorhabditis_briggsae	WBGene00040370		
caenorhabditis_briggsae	WBGene00040371	ortholog_many2many	WBGene00082051
caenorhabditis_briggsae	WBGene00040371	ortholog_many2many	WBGene00082027
caenorhabditis_briggsae	WBGene00040371	ortholog_many2many	WBGene00081951
caenorhabditis_briggsae	WBGene00040371	ortholog_many2many	WBGene00072367
caenorhabditis_briggsae	WBGene00040371	ortholog_many2many	WBGene00081950
caenorhabditis_briggsae	WBGene00040371	ortholog_many2many	WBGene00081965
caenorhabditis_briggsae	WBGene00040371	ortholog_many2many	WBGene00072364
caenorhabditis_briggsae	WBGene00040372	ortholog_one2many	WBGene00073531
caenorhabditis_briggsae	WBGene00040372	ortholog_one2many	WBGene00070256
caenorhabditis_briggsae	WBGene00040372	ortholog_one2many	WBGene00079451
caenorhabditis_briggsae	WBGene00040373	ortholog_one2many	WBGene00070257
caenorhabditis_briggsae	WBGene00040373	ortholog_one2many	WBGene00073532
caenorhabditis_briggsae	WBGene00040374	ortholog_one2many	WBGene00086365
caenorhabditis_briggsae	WBGene00040375	ortholog_one2many	WBGene00086365
caenorhabditis_briggsae	WBGene00040376		
caenorhabditis_briggsae	WBGene00040377	ortholog_one2one	WBGene00081062
caenorhabditis_briggsae	WBGene00040379	ortholog_one2many	WBGene00073348
caenorhabditis_briggsae	WBGene00040379	ortholog_one2many	WBGene00070261
caenorhabditis_briggsae	WBGene00040380		
caenorhabditis_briggsae	WBGene00040381	ortholog_one2many	WBGene00070262
caenorhabditis_briggsae	WBGene00040381	ortholog_one2many	WBGene00073347
caenorhabditis_briggsae	WBGene00040382	ortholog_many2many	WBGene00082198
caenorhabditis_briggsae	WBGene00040382	ortholog_many2many	WBGene00074421
caenorhabditis_briggsae	WBGene00040382	ortholog_many2many	WBGene00068522
caenorhabditis_briggsae	WBGene00040382	ortholog_many2many	WBGene00076252
caenorhabditis_briggsae	WBGene00040382	ortholog_many2many	WBGene00070141
caenorhabditis_briggsae	WBGene00040382	ortholog_many2many	WBGene00075361
caenorhabditis_briggsae	WBGene00040382	ortholog_many2many	WBGene00072636
caenorhabditis_briggsae	WBGene00040383	ortholog_one2many	WBGene00070263
caenorhabditis_briggsae	WBGene00040384	ortholog_one2one	WBGene00070264
caenorhabditis_briggsae	WBGene00040385	ortholog_one2many	WBGene00081061
caenorhabditis_briggsae	WBGene00040385	ortholog_one2many	WBGene00080575
caenorhabditis_briggsae	WBGene00040386	ortholog_one2many	WBGene00074634
caenorhabditis_briggsae	WBGene00040386	ortholog_one2many	WBGene00070266
caenorhabditis_briggsae	WBGene00040387	ortholog_one2one	WBGene00070268
caenorhabditis_briggsae	WBGene00040388	ortholog_one2one	WBGene00070269
caenorhabditis_briggsae	WBGene00040389		
caenorhabditis_briggsae	WBGene00040391	ortholog_one2many	WBGene00078163
caenorhabditis_briggsae	WBGene00040391	ortholog_one2many	WBGene00053962
caenorhabditis_briggsae	WBGene00040391	ortholog_one2many	WBGene00053961
caenorhabditis_briggsae	WBGene00040391	ortholog_one2many	WBGene00063838
caenorhabditis_briggsae	WBGene00040391	ortholog_one2many	WBGene00063839
caenorhabditis_briggsae	WBGene00040392	ortholog_one2many	WBGene00075456
caenorhabditis_briggsae	WBGene00040392	ortholog_one2many	WBGene00063827
caenorhabditis_briggsae	WBGene00040393	ortholog_one2one	WBGene00073943
caenorhabditis_briggsae	WBGene00040395	ortholog_one2many	WBGene00063832
caenorhabditis_briggsae	WBGene00040395	ortholog_one2many	WBGene00073835
caenorhabditis_briggsae	WBGene00040396	ortholog_one2many	WBGene00063833
caenorhabditis_briggsae	WBGene00040396	ortholog_one2many	WBGene00073833
caenorhabditis_briggsae	WBGene00040397	ortholog_one2many	WBGene00078160
caenorhabditis_briggsae	WBGene00040397	ortholog_one2many	WBGene00063834
caenorhabditis_briggsae	WBGene00040398	ortholog_one2many	WBGene00078161
caenorhabditis_briggsae	WBGene00040398	ortholog_one2many	WBGene00078913
caenorhabditis_briggsae	WBGene00040399	ortholog_one2many	WBGene00073831
caenorhabditis_briggsae	WBGene00040399	ortholog_one2many	WBGene00063836
caenorhabditis_briggsae	WBGene00040400	ortholog_one2many	WBGene00078164
caenorhabditis_briggsae	WBGene00040400	ortholog_one2many	WBGene00078914
caenorhabditis_briggsae	WBGene00040401		
caenorhabditis_briggsae	WBGene00040402	ortholog_one2many	WBGene00078915
caenorhabditis_briggsae	WBGene00040402	ortholog_one2many	WBGene00084142
caenorhabditis_briggsae	WBGene00040403	ortholog_one2many	WBGene00078303
caenorhabditis_briggsae	WBGene00040403	ortholog_one2many	WBGene00078304
caenorhabditis_briggsae	WBGene00040403	ortholog_one2many	WBGene00059276
caenorhabditis_briggsae	WBGene00040404	ortholog_one2one	WBGene00078911
caenorhabditis_briggsae	WBGene00040405	ortholog_one2one	WBGene00063842
caenorhabditis_briggsae	WBGene00040406	ortholog_one2one	WBGene00063841
caenorhabditis_briggsae	WBGene00040407		
caenorhabditis_briggsae	WBGene00040408	ortholog_one2many	WBGene00055976
caenorhabditis_briggsae	WBGene00040408	ortholog_one2many	WBGene00063845
caenorhabditis_briggsae	WBGene00040409	ortholog_one2many	WBGene00078908
caenorhabditis_briggsae	WBGene00040409	ortholog_one2many	WBGene00078909
caenorhabditis_briggsae	WBGene00040410	ortholog_one2one	WBGene00063847
caenorhabditis_briggsae	WBGene00040411	ortholog_one2many	WBGene00063849
caenorhabditis_briggsae	WBGene00040411	ortholog_one2many	WBGene00074886
caenorhabditis_briggsae	WBGene00040412		
caenorhabditis_briggsae	WBGene00040413		
caenorhabditis_briggsae	WBGene00040414	ortholog_one2many	WBGene00061597
caenorhabditis_briggsae	WBGene00040414	ortholog_one2many	WBGene00077396
caenorhabditis_briggsae	WBGene00040415	ortholog_one2many	WBGene00077395
caenorhabditis_briggsae	WBGene00040415	ortholog_one2many	WBGene00079758
caenorhabditis_briggsae	WBGene00040415	ortholog_one2many	WBGene00061596
caenorhabditis_briggsae	WBGene00040415	ortholog_one2many	WBGene00063850
caenorhabditis_briggsae	WBGene00040417	ortholog_one2one	WBGene00063852
caenorhabditis_briggsae	WBGene00040418	ortholog_one2one	WBGene00063853
caenorhabditis_briggsae	WBGene00040419	ortholog_one2many	WBGene00063854
caenorhabditis_briggsae	WBGene00040419	ortholog_one2many	WBGene00074420
caenorhabditis_briggsae	WBGene00040420	ortholog_one2one	WBGene00063855
caenorhabditis_briggsae	WBGene00040421	ortholog_one2one	WBGene00063856
caenorhabditis_briggsae	WBGene00040422	ortholog_one2one	WBGene00063857
caenorhabditis_briggsae	WBGene00040423	ortholog_one2many	WBGene00063859
caenorhabditis_briggsae	WBGene00040423	ortholog_one2many	WBGene00074297
caenorhabditis_briggsae	WBGene00040424	ortholog_one2many	WBGene00063860
caenorhabditis_briggsae	WBGene00040424	ortholog_one2many	WBGene00074298
caenorhabditis_briggsae	WBGene00040425	ortholog_one2many	WBGene00063861
caenorhabditis_briggsae	WBGene00040425	ortholog_one2many	WBGene00074299
caenorhabditis_briggsae	WBGene00040426		
caenorhabditis_briggsae	WBGene00040427	ortholog_one2many	WBGene00063863
caenorhabditis_briggsae	WBGene00040427	ortholog_one2many	WBGene00075105
caenorhabditis_briggsae	WBGene00040428		
caenorhabditis_briggsae	WBGene00040429		
caenorhabditis_briggsae	WBGene00040430	ortholog_one2many	WBGene00063868
caenorhabditis_briggsae	WBGene00040430	ortholog_one2many	WBGene00073516
caenorhabditis_briggsae	WBGene00040431	ortholog_one2many	WBGene00063870
caenorhabditis_briggsae	WBGene00040431	ortholog_one2many	WBGene00073518
caenorhabditis_briggsae	WBGene00040432	ortholog_one2many	WBGene00063871
caenorhabditis_briggsae	WBGene00040432	ortholog_one2many	WBGene00073519
caenorhabditis_briggsae	WBGene00040433	ortholog_one2many	WBGene00073520
caenorhabditis_briggsae	WBGene00040433	ortholog_one2many	WBGene00085887
caenorhabditis_briggsae	WBGene00040434	ortholog_one2many	WBGene00063873
caenorhabditis_briggsae	WBGene00040434	ortholog_one2many	WBGene00076841
caenorhabditis_briggsae	WBGene00040435	ortholog_one2many	WBGene00063874
caenorhabditis_briggsae	WBGene00040435	ortholog_one2many	WBGene00076170
caenorhabditis_briggsae	WBGene00040436	ortholog_one2many	WBGene00080122
caenorhabditis_briggsae	WBGene00040436	ortholog_one2many	WBGene00084107
caenorhabditis_briggsae	WBGene00040436	ortholog_one2many	WBGene00063875
caenorhabditis_briggsae	WBGene00040437	ortholog_one2one	WBGene00063877
caenorhabditis_briggsae	WBGene00040438	ortholog_one2many	WBGene00063460
caenorhabditis_briggsae	WBGene00040438	ortholog_one2many	WBGene00063421
caenorhabditis_briggsae	WBGene00040438	ortholog_one2many	WBGene00063417
caenorhabditis_briggsae	WBGene00040438	ortholog_one2many	WBGene00063412
caenorhabditis_briggsae	WBGene00040438	ortholog_one2many	WBGene00066683
caenorhabditis_briggsae	WBGene00040438	ortholog_one2many	WBGene00063420
caenorhabditis_briggsae	WBGene00040438	ortholog_one2many	WBGene00078046
caenorhabditis_briggsae	WBGene00040438	ortholog_one2many	WBGene00063413
caenorhabditis_briggsae	WBGene00040438	ortholog_one2many	WBGene00084086
caenorhabditis_briggsae	WBGene00040438	ortholog_one2many	WBGene00063415
caenorhabditis_briggsae	WBGene00040438	ortholog_one2many	WBGene00063461
caenorhabditis_briggsae	WBGene00040438	ortholog_one2many	WBGene00063419
caenorhabditis_briggsae	WBGene00040438	ortholog_one2many	WBGene00063416
caenorhabditis_briggsae	WBGene00040438	ortholog_one2many	WBGene00081200
caenorhabditis_briggsae	WBGene00040439	ortholog_one2one	WBGene00063878
caenorhabditis_briggsae	WBGene00040440	ortholog_one2one	WBGene00063879
caenorhabditis_briggsae	WBGene00040441	ortholog_one2one	WBGene00063880
caenorhabditis_briggsae	WBGene00040442	ortholog_one2many	WBGene00073656
caenorhabditis_briggsae	WBGene00040442	ortholog_one2many	WBGene00063881
caenorhabditis_briggsae	WBGene00040443	ortholog_one2many	WBGene00073655
caenorhabditis_briggsae	WBGene00040443	ortholog_one2many	WBGene00063882
caenorhabditis_briggsae	WBGene00040444	ortholog_one2one	WBGene00063885
caenorhabditis_briggsae	WBGene00040445	ortholog_many2many	WBGene00074279
caenorhabditis_briggsae	WBGene00040445	ortholog_many2many	WBGene00063886
caenorhabditis_briggsae	WBGene00040446	ortholog_many2many	WBGene00074279
caenorhabditis_briggsae	WBGene00040446	ortholog_many2many	WBGene00063886
caenorhabditis_briggsae	WBGene00040447	ortholog_one2many	WBGene00063887
caenorhabditis_briggsae	WBGene00040447	ortholog_one2many	WBGene00074280
caenorhabditis_briggsae	WBGene00040448	ortholog_many2many	WBGene00056081
caenorhabditis_briggsae	WBGene00040448	ortholog_many2many	WBGene00072416
caenorhabditis_briggsae	WBGene00040448	ortholog_many2many	WBGene00068345
caenorhabditis_briggsae	WBGene00040448	ortholog_many2many	WBGene00068336
caenorhabditis_briggsae	WBGene00040448	ortholog_many2many	WBGene00080171
caenorhabditis_briggsae	WBGene00040449	ortholog_one2one	WBGene00063888
caenorhabditis_briggsae	WBGene00040450	ortholog_one2many	WBGene00063889
caenorhabditis_briggsae	WBGene00040450	ortholog_one2many	WBGene00074103
caenorhabditis_briggsae	WBGene00040451	ortholog_one2one	WBGene00076021
caenorhabditis_briggsae	WBGene00040452	ortholog_one2one	WBGene00063891
caenorhabditis_briggsae	WBGene00040453	ortholog_one2one	WBGene00063890
caenorhabditis_briggsae	WBGene00040454	ortholog_one2many	WBGene00084880
caenorhabditis_briggsae	WBGene00040454	ortholog_one2many	WBGene00079074
caenorhabditis_briggsae	WBGene00040455		
caenorhabditis_briggsae	WBGene00040456		
caenorhabditis_briggsae	WBGene00040457	ortholog_one2many	WBGene00063894
caenorhabditis_briggsae	WBGene00040457	ortholog_one2many	WBGene00074852
caenorhabditis_briggsae	WBGene00040458	ortholog_one2many	WBGene00063895
caenorhabditis_briggsae	WBGene00040458	ortholog_one2many	WBGene00074851
caenorhabditis_briggsae	WBGene00040460	ortholog_one2many	WBGene00063896
caenorhabditis_briggsae	WBGene00040460	ortholog_one2many	WBGene00073657
caenorhabditis_briggsae	WBGene00040461	ortholog_one2many	WBGene00073659
caenorhabditis_briggsae	WBGene00040461	ortholog_one2many	WBGene00063898
caenorhabditis_briggsae	WBGene00040462	ortholog_one2many	WBGene00073660
caenorhabditis_briggsae	WBGene00040462	ortholog_one2many	WBGene00063899
caenorhabditis_briggsae	WBGene00040463	ortholog_one2one	WBGene00064144
caenorhabditis_briggsae	WBGene00040464	ortholog_one2one	WBGene00064145
caenorhabditis_briggsae	WBGene00040465	ortholog_one2one	WBGene00064616
caenorhabditis_briggsae	WBGene00040466	ortholog_one2many	WBGene00063900
caenorhabditis_briggsae	WBGene00040466	ortholog_one2many	WBGene00073661
caenorhabditis_briggsae	WBGene00040468	ortholog_many2many	WBGene00063902
caenorhabditis_briggsae	WBGene00040468	ortholog_many2many	WBGene00080514
caenorhabditis_briggsae	WBGene00040468	ortholog_many2many	WBGene00073663
caenorhabditis_briggsae	WBGene00040468	ortholog_many2many	WBGene00080277
caenorhabditis_briggsae	WBGene00040468	ortholog_many2many	WBGene00082926
caenorhabditis_briggsae	WBGene00040469	ortholog_many2many	WBGene00063902
caenorhabditis_briggsae	WBGene00040469	ortholog_many2many	WBGene00080514
caenorhabditis_briggsae	WBGene00040469	ortholog_many2many	WBGene00073663
caenorhabditis_briggsae	WBGene00040469	ortholog_many2many	WBGene00080277
caenorhabditis_briggsae	WBGene00040469	ortholog_many2many	WBGene00082926
caenorhabditis_briggsae	WBGene00040470	ortholog_one2many	WBGene00078795
caenorhabditis_briggsae	WBGene00040470	ortholog_one2many	WBGene00084900
caenorhabditis_briggsae	WBGene00040470	ortholog_one2many	WBGene00080513
caenorhabditis_briggsae	WBGene00040470	ortholog_one2many	WBGene00080515
caenorhabditis_briggsae	WBGene00040470	ortholog_one2many	WBGene00084884
caenorhabditis_briggsae	WBGene00040470	ortholog_one2many	WBGene00078794
caenorhabditis_briggsae	WBGene00040470	ortholog_one2many	WBGene00080279
caenorhabditis_briggsae	WBGene00040470	ortholog_one2many	WBGene00080278
caenorhabditis_briggsae	WBGene00040470	ortholog_one2many	WBGene00084908
caenorhabditis_briggsae	WBGene00040471	ortholog_one2many	WBGene00081257
caenorhabditis_briggsae	WBGene00040471	ortholog_one2many	WBGene00073529
caenorhabditis_briggsae	WBGene00040472	ortholog_one2one	WBGene00063906
caenorhabditis_briggsae	WBGene00040473	ortholog_one2many	WBGene00073870
caenorhabditis_briggsae	WBGene00040473	ortholog_one2many	WBGene00063907
caenorhabditis_briggsae	WBGene00040474	ortholog_one2many	WBGene00063909
caenorhabditis_briggsae	WBGene00040474	ortholog_one2many	WBGene00073285
caenorhabditis_briggsae	WBGene00040475		
caenorhabditis_briggsae	WBGene00040476		
caenorhabditis_briggsae	WBGene00040477	ortholog_one2many	WBGene00084907
caenorhabditis_briggsae	WBGene00040477	ortholog_one2many	WBGene00078719
caenorhabditis_briggsae	WBGene00040477	ortholog_one2many	WBGene00084887
caenorhabditis_briggsae	WBGene00040477	ortholog_one2many	WBGene00078683
caenorhabditis_briggsae	WBGene00040477	ortholog_one2many	WBGene00078682
caenorhabditis_briggsae	WBGene00040477	ortholog_one2many	WBGene00078970
caenorhabditis_briggsae	WBGene00040477	ortholog_one2many	WBGene00084882
caenorhabditis_briggsae	WBGene00040477	ortholog_one2many	WBGene00084885
caenorhabditis_briggsae	WBGene00040477	ortholog_one2many	WBGene00063912
caenorhabditis_briggsae	WBGene00040478		
caenorhabditis_briggsae	WBGene00040479		
caenorhabditis_briggsae	WBGene00040480		
caenorhabditis_briggsae	WBGene00040481	ortholog_many2many	WBGene00063915
caenorhabditis_briggsae	WBGene00040481	ortholog_many2many	WBGene00073802
caenorhabditis_briggsae	WBGene00040482	ortholog_many2many	WBGene00063915
caenorhabditis_briggsae	WBGene00040482	ortholog_many2many	WBGene00073802
caenorhabditis_briggsae	WBGene00040483	ortholog_one2one	WBGene00063923
caenorhabditis_briggsae	WBGene00040484	ortholog_one2one	WBGene00075651
caenorhabditis_briggsae	WBGene00040485	ortholog_one2one	WBGene00077022
caenorhabditis_briggsae	WBGene00040487	ortholog_one2many	WBGene00082395
caenorhabditis_briggsae	WBGene00040488	ortholog_one2one	WBGene00082428
caenorhabditis_briggsae	WBGene00040489	ortholog_one2one	WBGene00058063
caenorhabditis_briggsae	WBGene00040490	ortholog_one2one	WBGene00058064
caenorhabditis_briggsae	WBGene00040491		
caenorhabditis_briggsae	WBGene00040492	ortholog_one2many	WBGene00064373
caenorhabditis_briggsae	WBGene00040493	ortholog_one2one	WBGene00058062
caenorhabditis_briggsae	WBGene00040495	ortholog_one2one	WBGene00058061
caenorhabditis_briggsae	WBGene00040496	ortholog_one2one	WBGene00058060
caenorhabditis_briggsae	WBGene00040497	ortholog_one2many	WBGene00058059
caenorhabditis_briggsae	WBGene00040498	ortholog_one2many	WBGene00058059
caenorhabditis_briggsae	WBGene00040499	ortholog_one2one	WBGene00058058
caenorhabditis_briggsae	WBGene00040500	ortholog_one2one	WBGene00058057
caenorhabditis_briggsae	WBGene00040501	ortholog_one2one	WBGene00058056
caenorhabditis_briggsae	WBGene00040502		
caenorhabditis_briggsae	WBGene00040503	ortholog_one2many	WBGene00079410
caenorhabditis_briggsae	WBGene00040504	ortholog_one2one	WBGene00057869
caenorhabditis_briggsae	WBGene00040505	ortholog_one2one	WBGene00080794
caenorhabditis_briggsae	WBGene00040506	ortholog_one2many	WBGene00057855
caenorhabditis_briggsae	WBGene00040507	ortholog_many2many	WBGene00085039
caenorhabditis_briggsae	WBGene00040507	ortholog_many2many	WBGene00085027
caenorhabditis_briggsae	WBGene00040508	ortholog_one2many	WBGene00057864
caenorhabditis_briggsae	WBGene00040509		
caenorhabditis_briggsae	WBGene00040510	ortholog_one2one	WBGene00057862
caenorhabditis_briggsae	WBGene00040511	ortholog_one2many	WBGene00079410
caenorhabditis_briggsae	WBGene00040512	ortholog_one2many	WBGene00057864
caenorhabditis_briggsae	WBGene00040513	ortholog_one2one	WBGene00057865
caenorhabditis_briggsae	WBGene00040514		
caenorhabditis_briggsae	WBGene00040515	ortholog_one2one	WBGene00057867
caenorhabditis_briggsae	WBGene00040516	ortholog_one2one	WBGene00057868
caenorhabditis_briggsae	WBGene00040517	ortholog_many2many	WBGene00085039
caenorhabditis_briggsae	WBGene00040517	ortholog_many2many	WBGene00085027
caenorhabditis_briggsae	WBGene00040518	ortholog_one2many	WBGene00057855
caenorhabditis_briggsae	WBGene00040519	ortholog_one2many	WBGene00057853
caenorhabditis_briggsae	WBGene00040520		
caenorhabditis_briggsae	WBGene00040521	ortholog_one2many	WBGene00057853
caenorhabditis_briggsae	WBGene00040522	ortholog_one2many	WBGene00057853
caenorhabditis_briggsae	WBGene00040523	ortholog_one2many	WBGene00057852
caenorhabditis_briggsae	WBGene00040524	ortholog_one2many	WBGene00057852
caenorhabditis_briggsae	WBGene00040525	ortholog_one2many	WBGene00057851
caenorhabditis_briggsae	WBGene00040526	ortholog_one2many	WBGene00057851
caenorhabditis_briggsae	WBGene00040527	ortholog_one2one	WBGene00052636
caenorhabditis_briggsae	WBGene00040528		
caenorhabditis_briggsae	WBGene00040529	ortholog_one2one	WBGene00082499
caenorhabditis_briggsae	WBGene00040530		
caenorhabditis_briggsae	WBGene00040531	ortholog_one2one	WBGene00057848
caenorhabditis_briggsae	WBGene00040532	ortholog_one2one	WBGene00057847
caenorhabditis_briggsae	WBGene00040533	ortholog_one2many	WBGene00063629
caenorhabditis_briggsae	WBGene00040533	ortholog_one2many	WBGene00057846
caenorhabditis_briggsae	WBGene00040534	ortholog_one2one	WBGene00058065
caenorhabditis_briggsae	WBGene00040535	ortholog_one2many	WBGene00079410
caenorhabditis_briggsae	WBGene00040536	ortholog_one2many	WBGene00082395
caenorhabditis_briggsae	WBGene00040537		
caenorhabditis_briggsae	WBGene00040538	ortholog_one2many	WBGene00057008
caenorhabditis_briggsae	WBGene00040538	ortholog_one2many	WBGene00057002
caenorhabditis_briggsae	WBGene00040539	ortholog_one2one	WBGene00057871
caenorhabditis_briggsae	WBGene00040540	ortholog_one2one	WBGene00057872
caenorhabditis_briggsae	WBGene00040541	ortholog_one2one	WBGene00057874
caenorhabditis_briggsae	WBGene00040542	ortholog_one2one	WBGene00057873
caenorhabditis_briggsae	WBGene00040543		
caenorhabditis_briggsae	WBGene00040544	ortholog_one2one	WBGene00057876
caenorhabditis_briggsae	WBGene00040545	ortholog_one2one	WBGene00057878
caenorhabditis_briggsae	WBGene00040546	ortholog_one2one	WBGene00062982
caenorhabditis_briggsae	WBGene00040547	ortholog_one2many	WBGene00057883
caenorhabditis_briggsae	WBGene00040547	ortholog_one2many	WBGene00057880
caenorhabditis_briggsae	WBGene00040548	ortholog_one2many	WBGene00057051
caenorhabditis_briggsae	WBGene00040549	ortholog_many2many	WBGene00064968
caenorhabditis_briggsae	WBGene00040549	ortholog_many2many	WBGene00076547
caenorhabditis_briggsae	WBGene00040550		
caenorhabditis_briggsae	WBGene00040551	ortholog_one2many	WBGene00060317
caenorhabditis_briggsae	WBGene00040552	ortholog_one2many	WBGene00057051
caenorhabditis_briggsae	WBGene00040553	ortholog_one2many	WBGene00059658
caenorhabditis_briggsae	WBGene00040554	ortholog_many2many	WBGene00059650
caenorhabditis_briggsae	WBGene00040554	ortholog_many2many	WBGene00059656
caenorhabditis_briggsae	WBGene00040554	ortholog_many2many	WBGene00059648
caenorhabditis_briggsae	WBGene00040555	ortholog_many2many	WBGene00059650
caenorhabditis_briggsae	WBGene00040555	ortholog_many2many	WBGene00059656
caenorhabditis_briggsae	WBGene00040555	ortholog_many2many	WBGene00059648
caenorhabditis_briggsae	WBGene00040556		
caenorhabditis_briggsae	WBGene00040557	ortholog_one2many	WBGene00070499
caenorhabditis_briggsae	WBGene00040558		
caenorhabditis_briggsae	WBGene00040559		
caenorhabditis_briggsae	WBGene00040560	ortholog_one2one	WBGene00059643
caenorhabditis_briggsae	WBGene00040561	ortholog_one2many	WBGene00079410
caenorhabditis_briggsae	WBGene00040562	ortholog_one2many	WBGene00067822
caenorhabditis_briggsae	WBGene00040563	ortholog_one2one	WBGene00072412
caenorhabditis_briggsae	WBGene00040564	ortholog_one2one	WBGene00072411
