Genome project	Gene stable ID	Caenorhabditis remanei [WS251] gene stable ID	Orthology confidence [0 low, 1 high]	Caenorhabditis briggsae [WS251] gene stable ID	Orthology confidence [0 low, 1 high]
caenorhabditis_remanei	WBGene00064790		0	WBGene00041698	1
caenorhabditis_remanei	WBGene00064791		0	WBGene00041697	1
caenorhabditis_remanei	WBGene00064792		0	WBGene00036849	1
caenorhabditis_remanei	WBGene00064793		0	WBGene00038365	0
caenorhabditis_remanei	WBGene00064794		0	WBGene00088579	1
caenorhabditis_remanei	WBGene00064795		0		
caenorhabditis_remanei	WBGene00064796		0		
caenorhabditis_remanei	WBGene00064797		0		
caenorhabditis_remanei	WBGene00064798		0		
caenorhabditis_remanei	WBGene00064799		0		
caenorhabditis_remanei	WBGene00064800		0		
caenorhabditis_remanei	WBGene00064801		0	WBGene00088579	1
caenorhabditis_remanei	WBGene00064802		0	WBGene00038363	1
caenorhabditis_remanei	WBGene00064803		0	WBGene00038362	1
caenorhabditis_remanei	WBGene00064804		0		
caenorhabditis_remanei	WBGene00064805		0	WBGene00038469	1
caenorhabditis_remanei	WBGene00064805		0	WBGene00038330	1
caenorhabditis_remanei	WBGene00064806		0		
caenorhabditis_remanei	WBGene00064807		0		
caenorhabditis_remanei	WBGene00064809		0	WBGene00032665	1
caenorhabditis_remanei	WBGene00064810		0	WBGene00032665	1
caenorhabditis_remanei	WBGene00064811		0	WBGene00032659	1
caenorhabditis_remanei	WBGene00064812		0	WBGene00032660	1
caenorhabditis_remanei	WBGene00064813		0	WBGene00032661	1
caenorhabditis_remanei	WBGene00064814		0		
caenorhabditis_remanei	WBGene00064815		0	WBGene00032662	1
caenorhabditis_remanei	WBGene00064816		0	WBGene00032663	1
caenorhabditis_remanei	WBGene00064817		0	WBGene00030929	1
caenorhabditis_remanei	WBGene00064818		0	WBGene00032664	1
caenorhabditis_remanei	WBGene00064819		0	WBGene00032656	1
caenorhabditis_remanei	WBGene00064820		0	WBGene00032657	1
caenorhabditis_remanei	WBGene00064823		0		
caenorhabditis_remanei	WBGene00064824		0		
caenorhabditis_remanei	WBGene00064825		0	WBGene00035574	0
caenorhabditis_remanei	WBGene00064826		0		
caenorhabditis_remanei	WBGene00064827		0		
caenorhabditis_remanei	WBGene00064829		0		
caenorhabditis_remanei	WBGene00064830		0	WBGene00035564	1
caenorhabditis_remanei	WBGene00064831		0	WBGene00035565	1
caenorhabditis_remanei	WBGene00064832		0	WBGene00035566	1
caenorhabditis_remanei	WBGene00064833		0	WBGene00035567	1
caenorhabditis_remanei	WBGene00064834		0	WBGene00036493	1
caenorhabditis_remanei	WBGene00064835		0	WBGene00035568	1
caenorhabditis_remanei	WBGene00064836		0	WBGene00035569	1
caenorhabditis_remanei	WBGene00064837		0	WBGene00035570	1
caenorhabditis_remanei	WBGene00064839		0	WBGene00000328	1
caenorhabditis_remanei	WBGene00064840		0	WBGene00035580	1
caenorhabditis_remanei	WBGene00064841		0	WBGene00035579	1
caenorhabditis_remanei	WBGene00064842		0	WBGene00035578	1
caenorhabditis_remanei	WBGene00064843		0	WBGene00035577	1
caenorhabditis_remanei	WBGene00064844		0	WBGene00035576	1
caenorhabditis_remanei	WBGene00064845		0	WBGene00035575	1
caenorhabditis_remanei	WBGene00064846		0	WBGene00035559	1
caenorhabditis_remanei	WBGene00064847		0		
caenorhabditis_remanei	WBGene00064848		0	WBGene00035560	1
caenorhabditis_remanei	WBGene00064849		0	WBGene00035561	0
caenorhabditis_remanei	WBGene00064851		0	WBGene00035562	1
caenorhabditis_remanei	WBGene00064852		0	WBGene00035558	0
caenorhabditis_remanei	WBGene00064853		0	WBGene00035557	1
caenorhabditis_remanei	WBGene00064854		0	WBGene00035556	0
caenorhabditis_remanei	WBGene00064855		0	WBGene00035555	1
caenorhabditis_remanei	WBGene00064856		0	WBGene00035554	1
caenorhabditis_remanei	WBGene00064857		0		
caenorhabditis_remanei	WBGene00064858		0	WBGene00035553	1
caenorhabditis_remanei	WBGene00064859		0	WBGene00035552	1
caenorhabditis_remanei	WBGene00064860		0		
caenorhabditis_remanei	WBGene00064861		0	WBGene00035551	1
caenorhabditis_remanei	WBGene00064862		0	WBGene00035550	1
caenorhabditis_remanei	WBGene00064864		0	WBGene00035529	1
caenorhabditis_remanei	WBGene00064865		0	WBGene00035528	1
caenorhabditis_remanei	WBGene00064866		0	WBGene00035527	1
caenorhabditis_remanei	WBGene00064867		0	WBGene00035526	1
caenorhabditis_remanei	WBGene00064868		0	WBGene00035598	0
caenorhabditis_remanei	WBGene00064869		0	WBGene00035600	1
caenorhabditis_remanei	WBGene00064870		0	WBGene00035601	1
caenorhabditis_remanei	WBGene00064871		0	WBGene00042912	1
caenorhabditis_remanei	WBGene00064872		0	WBGene00042912	1
caenorhabditis_remanei	WBGene00064873		0	WBGene00042367	1
caenorhabditis_remanei	WBGene00064874		0	WBGene00042364	1
caenorhabditis_remanei	WBGene00064875		0		
caenorhabditis_remanei	WBGene00064876		0	WBGene00042362	0
caenorhabditis_remanei	WBGene00064877		0	WBGene00042361	0
caenorhabditis_remanei	WBGene00064878		0	WBGene00035493	1
caenorhabditis_remanei	WBGene00064879		0	WBGene00035494	0
caenorhabditis_remanei	WBGene00064880		0		
caenorhabditis_remanei	WBGene00064881		0	WBGene00042358	1
caenorhabditis_remanei	WBGene00064882		0		
caenorhabditis_remanei	WBGene00064883		0		
caenorhabditis_remanei	WBGene00064884		0		
caenorhabditis_remanei	WBGene00064885		0	WBGene00035494	0
caenorhabditis_remanei	WBGene00064886		0	WBGene00035495	1
caenorhabditis_remanei	WBGene00064887		0	WBGene00035496	0
caenorhabditis_remanei	WBGene00064888		0		
caenorhabditis_remanei	WBGene00064889		0	WBGene00035501	1
caenorhabditis_remanei	WBGene00064890		0		
caenorhabditis_remanei	WBGene00064891		0		
caenorhabditis_remanei	WBGene00064892		0		
caenorhabditis_remanei	WBGene00064893		0		
caenorhabditis_remanei	WBGene00064894		0		
caenorhabditis_remanei	WBGene00064895		0	WBGene00033581	1
caenorhabditis_remanei	WBGene00064896		0	WBGene00035573	1
caenorhabditis_remanei	WBGene00064897		0	WBGene00035572	1
caenorhabditis_remanei	WBGene00064898		0	WBGene00035571	1
caenorhabditis_remanei	WBGene00064899		0	WBGene00035589	0
caenorhabditis_remanei	WBGene00064901		0	WBGene00035590	1
caenorhabditis_remanei	WBGene00064904		0	WBGene00035592	1
caenorhabditis_remanei	WBGene00064905		0	WBGene00035593	0
caenorhabditis_remanei	WBGene00064906		0	WBGene00035594	1
caenorhabditis_remanei	WBGene00064907		0	WBGene00087491	1
caenorhabditis_remanei	WBGene00064908		0	WBGene00035525	1
caenorhabditis_remanei	WBGene00064909		0	WBGene00035524	0
caenorhabditis_remanei	WBGene00064910		0	WBGene00035523	1
caenorhabditis_remanei	WBGene00064911		0	WBGene00035522	1
caenorhabditis_remanei	WBGene00064912		0		
caenorhabditis_remanei	WBGene00064913		0	WBGene00042357	1
caenorhabditis_remanei	WBGene00064914		0		
caenorhabditis_remanei	WBGene00064915		0		
caenorhabditis_remanei	WBGene00064916		0		
caenorhabditis_remanei	WBGene00064918		0		
caenorhabditis_remanei	WBGene00064919		0	WBGene00038515	1
caenorhabditis_remanei	WBGene00064920		0	WBGene00038516	0
caenorhabditis_remanei	WBGene00064921		0	WBGene00038517	1
caenorhabditis_remanei	WBGene00064922		0		
caenorhabditis_remanei	WBGene00064925		0		
caenorhabditis_remanei	WBGene00064926		0	WBGene00038513	1
caenorhabditis_remanei	WBGene00064927		0	WBGene00038512	1
caenorhabditis_remanei	WBGene00064928		0	WBGene00038511	1
caenorhabditis_remanei	WBGene00064929		0	WBGene00038510	0
caenorhabditis_remanei	WBGene00064930		0	WBGene00038509	1
caenorhabditis_remanei	WBGene00064931		0	WBGene00038507	0
caenorhabditis_remanei	WBGene00064932		0	WBGene00038508	1
caenorhabditis_remanei	WBGene00064934		0		
caenorhabditis_remanei	WBGene00064935		0	WBGene00038506	1
caenorhabditis_remanei	WBGene00064936		0	WBGene00038505	1
caenorhabditis_remanei	WBGene00064937		0	WBGene00038504	1
caenorhabditis_remanei	WBGene00064938		0	WBGene00038503	1
caenorhabditis_remanei	WBGene00064939		0		
caenorhabditis_remanei	WBGene00064940		0	WBGene00038501	1
caenorhabditis_remanei	WBGene00064941		0	WBGene00038499	1
caenorhabditis_remanei	WBGene00064942		0	WBGene00038498	1
caenorhabditis_remanei	WBGene00064943		0	WBGene00088445	1
caenorhabditis_remanei	WBGene00064945		0	WBGene00038497	1
caenorhabditis_remanei	WBGene00064946		0	WBGene00038495	0
caenorhabditis_remanei	WBGene00064947		0	WBGene00038494	1
caenorhabditis_remanei	WBGene00064948		0	WBGene00038493	1
caenorhabditis_remanei	WBGene00064950		0	WBGene00038491	1
caenorhabditis_remanei	WBGene00064951		0	WBGene00038493	1
caenorhabditis_remanei	WBGene00064952		0	WBGene00029051	0
caenorhabditis_remanei	WBGene00064952		0	WBGene00029006	0
caenorhabditis_remanei	WBGene00064953		0		
caenorhabditis_remanei	WBGene00064954		0	WBGene00040616	1
caenorhabditis_remanei	WBGene00064956		0		
caenorhabditis_remanei	WBGene00064957		0	WBGene00040615	0
caenorhabditis_remanei	WBGene00064959		0	WBGene00040612	1
caenorhabditis_remanei	WBGene00064960		0	WBGene00042183	1
caenorhabditis_remanei	WBGene00064962		0	WBGene00042181	0
caenorhabditis_remanei	WBGene00064963		0		
caenorhabditis_remanei	WBGene00064964		0	WBGene00042180	1
caenorhabditis_remanei	WBGene00064965		0	WBGene00042179	1
caenorhabditis_remanei	WBGene00064966		0		
caenorhabditis_remanei	WBGene00064968		0	WBGene00031989	1
caenorhabditis_remanei	WBGene00064968		0	WBGene00035364	1
caenorhabditis_remanei	WBGene00064968		0	WBGene00030130	1
caenorhabditis_remanei	WBGene00064968		0	WBGene00040549	1
caenorhabditis_remanei	WBGene00064968		0	WBGene00024152	1
caenorhabditis_remanei	WBGene00064968		0	WBGene00042883	1
caenorhabditis_remanei	WBGene00064968		0	WBGene00038703	1
caenorhabditis_remanei	WBGene00064968		0	WBGene00029040	1
caenorhabditis_remanei	WBGene00064968		0	WBGene00042771	1
caenorhabditis_remanei	WBGene00064968		0	WBGene00030934	1
caenorhabditis_remanei	WBGene00064968		0	WBGene00036381	1
caenorhabditis_remanei	WBGene00064968		0	WBGene00031779	1
caenorhabditis_remanei	WBGene00064968		0	WBGene00036726	1
caenorhabditis_remanei	WBGene00064968		0	WBGene00034163	1
caenorhabditis_remanei	WBGene00064968		0	WBGene00032953	1
caenorhabditis_remanei	WBGene00064968		0	WBGene00042937	1
caenorhabditis_remanei	WBGene00064969		0		
caenorhabditis_remanei	WBGene00064970		0	WBGene00042178	0
caenorhabditis_remanei	WBGene00064971		0	WBGene00039289	1
caenorhabditis_remanei	WBGene00064972		0	WBGene00039289	1
caenorhabditis_remanei	WBGene00064973		0	WBGene00039289	1
caenorhabditis_remanei	WBGene00064974		0	WBGene00039289	1
caenorhabditis_remanei	WBGene00064975		0	WBGene00039289	1
caenorhabditis_remanei	WBGene00064977		0	WBGene00039289	1
caenorhabditis_remanei	WBGene00064978		0	WBGene00039289	1
caenorhabditis_remanei	WBGene00064979		0	WBGene00039289	1
caenorhabditis_remanei	WBGene00064980		0	WBGene00039289	1
caenorhabditis_remanei	WBGene00064981		0	WBGene00039289	1
caenorhabditis_remanei	WBGene00064982		0		
caenorhabditis_remanei	WBGene00064983		0	WBGene00037878	0
caenorhabditis_remanei	WBGene00064984		0	WBGene00039289	1
caenorhabditis_remanei	WBGene00064985		0	WBGene00029771	1
caenorhabditis_remanei	WBGene00064986		0		
caenorhabditis_remanei	WBGene00064987		0	WBGene00037876	1
caenorhabditis_remanei	WBGene00064988		0		
caenorhabditis_remanei	WBGene00064989		0	WBGene00029319	1
caenorhabditis_remanei	WBGene00064990		0	WBGene00032970	1
caenorhabditis_remanei	WBGene00064991		0		
caenorhabditis_remanei	WBGene00064992		0	WBGene00029297	1
caenorhabditis_remanei	WBGene00064992		0	WBGene00029295	1
caenorhabditis_remanei	WBGene00064992		0	WBGene00025143	1
caenorhabditis_remanei	WBGene00064992		0	WBGene00029311	1
caenorhabditis_remanei	WBGene00064992		0	WBGene00027577	1
caenorhabditis_remanei	WBGene00064992		0	WBGene00023953	1
caenorhabditis_remanei	WBGene00064992		0	WBGene00039719	1
caenorhabditis_remanei	WBGene00064992		0	WBGene00029371	1
caenorhabditis_remanei	WBGene00064992		0	WBGene00029296	1
caenorhabditis_remanei	WBGene00064993		0	WBGene00037863	1
caenorhabditis_remanei	WBGene00064994		0	WBGene00037870	1
caenorhabditis_remanei	WBGene00064996		0		
caenorhabditis_remanei	WBGene00064997		0	WBGene00037866	1
caenorhabditis_remanei	WBGene00064997		0	WBGene00037873	1
caenorhabditis_remanei	WBGene00064998		0	WBGene00037867	1
caenorhabditis_remanei	WBGene00064999		0	WBGene00087577	1
caenorhabditis_remanei	WBGene00065000		0	WBGene00037874	1
caenorhabditis_remanei	WBGene00065002		0	WBGene00035792	1
caenorhabditis_remanei	WBGene00065003		0	WBGene00029297	1
caenorhabditis_remanei	WBGene00065003		0	WBGene00029295	1
caenorhabditis_remanei	WBGene00065003		0	WBGene00025143	1
caenorhabditis_remanei	WBGene00065003		0	WBGene00029311	1
caenorhabditis_remanei	WBGene00065003		0	WBGene00027577	1
caenorhabditis_remanei	WBGene00065003		0	WBGene00023953	1
caenorhabditis_remanei	WBGene00065003		0	WBGene00039719	1
caenorhabditis_remanei	WBGene00065003		0	WBGene00029371	1
caenorhabditis_remanei	WBGene00065003		0	WBGene00029296	1
caenorhabditis_remanei	WBGene00065004		0		
caenorhabditis_remanei	WBGene00065005		0		
caenorhabditis_remanei	WBGene00065006		0	WBGene00039283	1
caenorhabditis_remanei	WBGene00065007		0	WBGene00028683	1
caenorhabditis_remanei	WBGene00065007		0	WBGene00028678	1
caenorhabditis_remanei	WBGene00065007		0	WBGene00028680	1
caenorhabditis_remanei	WBGene00065007		0	WBGene00028679	1
caenorhabditis_remanei	WBGene00065007		0	WBGene00045317	1
caenorhabditis_remanei	WBGene00065007		0	WBGene00031759	1
caenorhabditis_remanei	WBGene00065007		0	WBGene00028682	1
caenorhabditis_remanei	WBGene00065008		0		
caenorhabditis_remanei	WBGene00065009		0	WBGene00042615	1
caenorhabditis_remanei	WBGene00065009		0	WBGene00039352	1
caenorhabditis_remanei	WBGene00065010		0	WBGene00031018	1
caenorhabditis_remanei	WBGene00065011		0		
caenorhabditis_remanei	WBGene00065012		0	WBGene00031229	1
caenorhabditis_remanei	WBGene00065013		0	WBGene00031228	0
caenorhabditis_remanei	WBGene00065014		0	WBGene00031227	1
caenorhabditis_remanei	WBGene00065015		0	WBGene00031226	1
caenorhabditis_remanei	WBGene00065016		0	WBGene00031225	1
caenorhabditis_remanei	WBGene00065018		0	WBGene00031224	1
caenorhabditis_remanei	WBGene00065019		0	WBGene00031223	1
caenorhabditis_remanei	WBGene00065020		0	WBGene00031222	1
caenorhabditis_remanei	WBGene00065021		0	WBGene00031220	1
caenorhabditis_remanei	WBGene00065022		0	WBGene00031219	1
caenorhabditis_remanei	WBGene00065023		0	WBGene00031218	1
caenorhabditis_remanei	WBGene00065024		0	WBGene00031217	0
caenorhabditis_remanei	WBGene00065025		0	WBGene00031215	1
caenorhabditis_remanei	WBGene00065026		0	WBGene00031214	1
caenorhabditis_remanei	WBGene00065027		0	WBGene00031213	0
caenorhabditis_remanei	WBGene00065028		0	WBGene00031212	0
caenorhabditis_remanei	WBGene00065029		0	WBGene00031211	1
caenorhabditis_remanei	WBGene00065030		0	WBGene00031210	1
caenorhabditis_remanei	WBGene00065031		0	WBGene00031209	1
caenorhabditis_remanei	WBGene00065032		0	WBGene00031208	0
caenorhabditis_remanei	WBGene00065033		0	WBGene00031207	1
caenorhabditis_remanei	WBGene00065034		0		
caenorhabditis_remanei	WBGene00065035		0	WBGene00031206	1
caenorhabditis_remanei	WBGene00065036		0	WBGene00031205	0
caenorhabditis_remanei	WBGene00065037		0	WBGene00031204	1
caenorhabditis_remanei	WBGene00065038		0	WBGene00031203	0
caenorhabditis_remanei	WBGene00065039		0	WBGene00031202	0
caenorhabditis_remanei	WBGene00065040		0	WBGene00031201	1
caenorhabditis_remanei	WBGene00065041		0	WBGene00031200	1
caenorhabditis_remanei	WBGene00065043		0	WBGene00031198	1
caenorhabditis_remanei	WBGene00065044		0	WBGene00031197	1
caenorhabditis_remanei	WBGene00065045		0	WBGene00031196	1
caenorhabditis_remanei	WBGene00065046		0	WBGene00031195	1
caenorhabditis_remanei	WBGene00065047		0	WBGene00031194	1
caenorhabditis_remanei	WBGene00065048		0	WBGene00031193	0
caenorhabditis_remanei	WBGene00065049		0	WBGene00031192	1
caenorhabditis_remanei	WBGene00065049		0	WBGene00088801	1
caenorhabditis_remanei	WBGene00065050		0	WBGene00031191	1
caenorhabditis_remanei	WBGene00065051		0	WBGene00031190	0
caenorhabditis_remanei	WBGene00065052		0	WBGene00031189	1
caenorhabditis_remanei	WBGene00065053		0	WBGene00031188	1
caenorhabditis_remanei	WBGene00065054		0	WBGene00031187	1
caenorhabditis_remanei	WBGene00065055		0	WBGene00031186	1
caenorhabditis_remanei	WBGene00065056		0	WBGene00031185	1
caenorhabditis_remanei	WBGene00065057		0	WBGene00031184	1
caenorhabditis_remanei	WBGene00065058		0	WBGene00031157	1
caenorhabditis_remanei	WBGene00065059		0	WBGene00031158	1
caenorhabditis_remanei	WBGene00065060		0	WBGene00031159	1
caenorhabditis_remanei	WBGene00065061		0	WBGene00031160	1
caenorhabditis_remanei	WBGene00065062		0	WBGene00031161	1
caenorhabditis_remanei	WBGene00065063		0	WBGene00031162	1
caenorhabditis_remanei	WBGene00065064		0	WBGene00031163	1
caenorhabditis_remanei	WBGene00065065		0	WBGene00031164	1
caenorhabditis_remanei	WBGene00065066		0	WBGene00031165	1
caenorhabditis_remanei	WBGene00065067		0		
caenorhabditis_remanei	WBGene00065068		0	WBGene00031167	1
caenorhabditis_remanei	WBGene00065069		0	WBGene00031169	1
caenorhabditis_remanei	WBGene00065070		0	WBGene00031168	1
caenorhabditis_remanei	WBGene00065071		0		
caenorhabditis_remanei	WBGene00065072		0	WBGene00031171	1
caenorhabditis_remanei	WBGene00065075		0	WBGene00031174	1
caenorhabditis_remanei	WBGene00065076		0	WBGene00031176	1
caenorhabditis_remanei	WBGene00065077		0	WBGene00031177	1
caenorhabditis_remanei	WBGene00065078		0	WBGene00088488	1
caenorhabditis_remanei	WBGene00065079		0	WBGene00031178	1
caenorhabditis_remanei	WBGene00065080		0	WBGene00024477	1
caenorhabditis_remanei	WBGene00065081		0	WBGene00041558	1
caenorhabditis_remanei	WBGene00065082		0	WBGene00031179	1
caenorhabditis_remanei	WBGene00065083		0	WBGene00031180	0
caenorhabditis_remanei	WBGene00065084		0	WBGene00031181	0
caenorhabditis_remanei	WBGene00065085		0	WBGene00041995	1
caenorhabditis_remanei	WBGene00065085		0	WBGene00031182	1
caenorhabditis_remanei	WBGene00065086		0	WBGene00031156	1
caenorhabditis_remanei	WBGene00065087		0	WBGene00031155	1
caenorhabditis_remanei	WBGene00065088		0	WBGene00031154	1
caenorhabditis_remanei	WBGene00065089		0	WBGene00031153	1
caenorhabditis_remanei	WBGene00065090		0	WBGene00031152	1
caenorhabditis_remanei	WBGene00065091		0	WBGene00031151	0
caenorhabditis_remanei	WBGene00065092		0	WBGene00031150	1
caenorhabditis_remanei	WBGene00065093		0	WBGene00034212	1
caenorhabditis_remanei	WBGene00065095		0	WBGene00034210	0
caenorhabditis_remanei	WBGene00065096		0	WBGene00034208	1
caenorhabditis_remanei	WBGene00065099		0	WBGene00034207	1
caenorhabditis_remanei	WBGene00065100		0	WBGene00034206	0
caenorhabditis_remanei	WBGene00065101		0		
caenorhabditis_remanei	WBGene00065102		0		
caenorhabditis_remanei	WBGene00065103		0	WBGene00034225	1
caenorhabditis_remanei	WBGene00065103		0	WBGene00034224	1
caenorhabditis_remanei	WBGene00065104		0	WBGene00034225	1
caenorhabditis_remanei	WBGene00065104		0	WBGene00034224	1
caenorhabditis_remanei	WBGene00065105		0	WBGene00034226	1
caenorhabditis_remanei	WBGene00065106		0	WBGene00034228	1
caenorhabditis_remanei	WBGene00065107		0		
caenorhabditis_remanei	WBGene00065108		0	WBGene00034228	1
caenorhabditis_remanei	WBGene00065109		0	WBGene00034238	1
caenorhabditis_remanei	WBGene00065110		0	WBGene00034237	1
caenorhabditis_remanei	WBGene00065111		0	WBGene00039227	1
caenorhabditis_remanei	WBGene00065111		0	WBGene00039228	1
caenorhabditis_remanei	WBGene00065111		0	WBGene00039229	1
caenorhabditis_remanei	WBGene00065112		0	WBGene00030093	0
caenorhabditis_remanei	WBGene00065112		0	WBGene00025026	0
caenorhabditis_remanei	WBGene00065113		0		
caenorhabditis_remanei	WBGene00065114		0		
caenorhabditis_remanei	WBGene00065115		0	WBGene00039227	1
caenorhabditis_remanei	WBGene00065115		0	WBGene00039228	1
caenorhabditis_remanei	WBGene00065115		0	WBGene00039229	1
caenorhabditis_remanei	WBGene00065116		0	WBGene00039227	1
caenorhabditis_remanei	WBGene00065116		0	WBGene00039228	1
caenorhabditis_remanei	WBGene00065116		0	WBGene00039229	1
caenorhabditis_remanei	WBGene00065117		0	WBGene00034236	1
caenorhabditis_remanei	WBGene00065119		0		
caenorhabditis_remanei	WBGene00065120		0	WBGene00034233	0
caenorhabditis_remanei	WBGene00065121		0	WBGene00034232	1
caenorhabditis_remanei	WBGene00065122		0	WBGene00034231	1
caenorhabditis_remanei	WBGene00065123		0	WBGene00034239	1
caenorhabditis_remanei	WBGene00065124		0	WBGene00034240	1
caenorhabditis_remanei	WBGene00065125		0	WBGene00034242	1
caenorhabditis_remanei	WBGene00065127		0	WBGene00034243	1
caenorhabditis_remanei	WBGene00065129		0		
caenorhabditis_remanei	WBGene00065131		0	WBGene00034246	1
caenorhabditis_remanei	WBGene00065133		0		
caenorhabditis_remanei	WBGene00065134		0		
caenorhabditis_remanei	WBGene00065135		0	WBGene00026493	1
caenorhabditis_remanei	WBGene00065135		0	WBGene00024642	1
caenorhabditis_remanei	WBGene00065135		0	WBGene00026494	1
caenorhabditis_remanei	WBGene00065136		0	WBGene00026493	1
caenorhabditis_remanei	WBGene00065136		0	WBGene00024642	1
caenorhabditis_remanei	WBGene00065136		0	WBGene00026494	1
caenorhabditis_remanei	WBGene00065137		0	WBGene00026493	1
caenorhabditis_remanei	WBGene00065137		0	WBGene00024642	1
caenorhabditis_remanei	WBGene00065137		0	WBGene00026494	1
caenorhabditis_remanei	WBGene00065138		0		
caenorhabditis_remanei	WBGene00065139		0		
caenorhabditis_remanei	WBGene00065140		0		
caenorhabditis_remanei	WBGene00065141		0	WBGene00025094	1
caenorhabditis_remanei	WBGene00065142		0		
caenorhabditis_remanei	WBGene00065143		0		
caenorhabditis_remanei	WBGene00065144		0		
caenorhabditis_remanei	WBGene00065145		0		
caenorhabditis_remanei	WBGene00065147		0	WBGene00026492	1
caenorhabditis_remanei	WBGene00065148		0	WBGene00026491	1
caenorhabditis_remanei	WBGene00065149		0	WBGene00026490	1
caenorhabditis_remanei	WBGene00065151		0	WBGene00039508	1
caenorhabditis_remanei	WBGene00065152		0	WBGene00033816	1
caenorhabditis_remanei	WBGene00065153		0		
caenorhabditis_remanei	WBGene00065154		0		
caenorhabditis_remanei	WBGene00065155		0		
caenorhabditis_remanei	WBGene00065156		0		
caenorhabditis_remanei	WBGene00065157		0		
caenorhabditis_remanei	WBGene00065158		0		
caenorhabditis_remanei	WBGene00065159		0	WBGene00033817	1
caenorhabditis_remanei	WBGene00065160		0	WBGene00033818	1
caenorhabditis_remanei	WBGene00065161		0	WBGene00033819	1
caenorhabditis_remanei	WBGene00065162		0		
caenorhabditis_remanei	WBGene00065163		0		
caenorhabditis_remanei	WBGene00065164		0	WBGene00028675	1
caenorhabditis_remanei	WBGene00065165		0		
caenorhabditis_remanei	WBGene00065166		0	WBGene00030578	0
caenorhabditis_remanei	WBGene00065166		0	WBGene00030573	0
caenorhabditis_remanei	WBGene00065167		0		
caenorhabditis_remanei	WBGene00065168		0		
caenorhabditis_remanei	WBGene00065169		0		
caenorhabditis_remanei	WBGene00065170		0		
caenorhabditis_remanei	WBGene00065171		0		
caenorhabditis_remanei	WBGene00065172		0		
caenorhabditis_remanei	WBGene00065173		0		
caenorhabditis_remanei	WBGene00065174		0		
caenorhabditis_remanei	WBGene00065175		0		
caenorhabditis_remanei	WBGene00065176		0		
caenorhabditis_remanei	WBGene00065177		0	WBGene00088644	1
caenorhabditis_remanei	WBGene00065178		0		
caenorhabditis_remanei	WBGene00065179		0		
caenorhabditis_remanei	WBGene00065180		0		
caenorhabditis_remanei	WBGene00065181		0		
caenorhabditis_remanei	WBGene00065182		0		
caenorhabditis_remanei	WBGene00065183		0		
caenorhabditis_remanei	WBGene00065184		0		
caenorhabditis_remanei	WBGene00065185		0		
caenorhabditis_remanei	WBGene00065186		0		
caenorhabditis_remanei	WBGene00065187		0		
caenorhabditis_remanei	WBGene00065188		0		
caenorhabditis_remanei	WBGene00065189		0		
caenorhabditis_remanei	WBGene00065190		0		
caenorhabditis_remanei	WBGene00065191		0		
caenorhabditis_remanei	WBGene00065193		0		
caenorhabditis_remanei	WBGene00065194		0		
caenorhabditis_remanei	WBGene00065195		0		
caenorhabditis_remanei	WBGene00065196		0		
caenorhabditis_remanei	WBGene00065197		0	WBGene00042834	1
caenorhabditis_remanei	WBGene00065198		0		
caenorhabditis_remanei	WBGene00065199		0		
caenorhabditis_remanei	WBGene00065200		0		
caenorhabditis_remanei	WBGene00065201		0		
caenorhabditis_remanei	WBGene00065202		0		
caenorhabditis_remanei	WBGene00065203		0		
caenorhabditis_remanei	WBGene00065204		0		
caenorhabditis_remanei	WBGene00065205		0		
caenorhabditis_remanei	WBGene00065206		0		
caenorhabditis_remanei	WBGene00065207		0	WBGene00041311	1
caenorhabditis_remanei	WBGene00065207		0	WBGene00041343	1
caenorhabditis_remanei	WBGene00065207		0	WBGene00042524	1
caenorhabditis_remanei	WBGene00065207		0	WBGene00041345	1
caenorhabditis_remanei	WBGene00065207		0	WBGene00027540	1
caenorhabditis_remanei	WBGene00065207		0	WBGene00042719	1
caenorhabditis_remanei	WBGene00065207		0	WBGene00042721	1
caenorhabditis_remanei	WBGene00065207		0	WBGene00042525	1
caenorhabditis_remanei	WBGene00065207		0	WBGene00041331	1
caenorhabditis_remanei	WBGene00065207		0	WBGene00041348	1
caenorhabditis_remanei	WBGene00065207		0	WBGene00042527	1
caenorhabditis_remanei	WBGene00065207		0	WBGene00027450	1
caenorhabditis_remanei	WBGene00065207		0	WBGene00027439	1
caenorhabditis_remanei	WBGene00065207		0	WBGene00027541	1
caenorhabditis_remanei	WBGene00065208		0		
caenorhabditis_remanei	WBGene00065209		0		
caenorhabditis_remanei	WBGene00065210		0	WBGene00037335	1
caenorhabditis_remanei	WBGene00065211		0		
caenorhabditis_remanei	WBGene00065212		0		
caenorhabditis_remanei	WBGene00065213		0		
caenorhabditis_remanei	WBGene00065214		0		
caenorhabditis_remanei	WBGene00065215		0		
caenorhabditis_remanei	WBGene00065216		0		
caenorhabditis_remanei	WBGene00065217		0		
caenorhabditis_remanei	WBGene00065218		0		
caenorhabditis_remanei	WBGene00065219		0	WBGene00037342	1
caenorhabditis_remanei	WBGene00065220		0		
caenorhabditis_remanei	WBGene00065221		0	WBGene00037354	0
caenorhabditis_remanei	WBGene00065222		0	WBGene00037357	0
caenorhabditis_remanei	WBGene00065223		0		
caenorhabditis_remanei	WBGene00065224		0		
caenorhabditis_remanei	WBGene00065225		0	WBGene00087580	0
caenorhabditis_remanei	WBGene00065225		0	WBGene00038697	0
